onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.065	3.5	Congruent	-	0.835	M9FS_6104	DEFSS
4.634	4	Congruent	-	0.579	F13HA_5265	DEFSS
9.704	2	Incongruent	pCI	0.67	M4HA_4877	DEFSS
12.78	2.5	Incongruent	pII	0.849	F7FS_4016	DEFSS
16.339	3	Congruent	-	0.698	F30HS_8495	DEFSS
20.395	4	Congruent	-	0.733	M4FA_4941	DEFSS
25.473	2	Incongruent	pCI	0.668	F32FA_8053	DEFSS
28.52	3.5	Incongruent	pII	0.583	M10HS_6767	DEFSS
33.097	2.5	Congruent	-	0.694	F23HA_7156	DEFSS
36.673	3	Congruent	-	0.347	F13FS_5292	DEFSS
40.729	4	Incongruent	pCI	0.458	F4HS_3664	DEFSS
45.805	3	Incongruent	pII	0.587	M20HA_9192	DEFSS
49.864	2.5	Congruent	-	0.889	F18FA_6243	DEFSS
53.419	3.5	Congruent	-	0.565	M18HS_8848	DEFSS
57.998	2	Incongruent	pCI	0.47	M14FS_7958	DEFSS
61.057	4	Incongruent	pII	0.693	F39HA_9433	DEFSS
66.112	2.5	Congruent	-	0.957	M10_FA_6823	DEFSS
69.671	3.5	Congruent	-	0.573	F12HS_5000	DEFSS
74.25	2	Incongruent	pCI	0.822	M17FA_8799	DEFSS
77.328	3	Incongruent	pII	0.943	F2FS_3470	DEFSS
81.383	2.5	Congruent	-	0.637	M14HA_7913	DEFSS
84.937	2	Congruent	-	0.778	F7HA_3985	DEFSS
87.991	4	Incongruent	pCI	0.619	M2FS_4636	DEFSS
93.046	3	Incongruent	pII	0.665	F18HS_6186	DEFSS
97.096	3.5	Congruent	-	0.952	F39FA_9489	DEFSS
101.653	2	Congruent	-	0.733	M2HS_4493	DEFSS
104.707	3	Incongruent	pCI	0.771	F1HA_3424	DEFSS
108.763	3.5	Incongruent	pII	0.866	M6FA__5449	DEFSS
113.314	2.5	Congruent	-	0.679	M19FS_9117	DEFSS
116.869	4	Congruent	-	0.56	F35HS_8418	DEFSS
121.951	3	Incongruent	pCI	0.797	F16FS_5978	DEFSS
126.028	4	Incongruent	pII	0.729	M1FA_4336	DEFSS
131.084	3.5	Congruent	-	1.093	M9HA_6057	DEFSS
135.634	2.5	Congruent	-	0.67	F4FA_3712	DEFSS
139.184	2	Incongruent	pCI	1.369	M15HS_8316	DEFSS
