onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.061	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.183	1	M9FS_6104	NIMH-ChEFS
4.119	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.545	1	F13HA_5265	NIMH-ChEFS
9.175	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.704	1	M4HA_4877	NIMH-ChEFS
12.747	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.778	1	F7FS_4016	NIMH-ChEFS
15.803	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.588	1	F30HS_8495	NIMH-ChEFS
20.351	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.595	1	M4FA_4941	NIMH-ChEFS
23.403	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.829	0	F32FA_8053	NIMH-ChEFS
27.951	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.792	1	M10HS_6767	NIMH-ChEFS
32.001	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.586	1	F23HA_7156	NIMH-ChEFS
37.05	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.682	1	F13FS_5292	NIMH-ChEFS
40.597	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.616	1	F4HS_3664	NIMH-ChEFS
45.149	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.651	1	M20HA_9192	NIMH-ChEFS
48.2	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.643	1	F18FA_6243	NIMH-ChEFS
51.752	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.582	1	M18HS_8848	NIMH-ChEFS
55.831	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.657	1	M14FS_7958	NIMH-ChEFS
60.88	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.698	1	F39HA_9433	NIMH-ChEFS
64.928	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.582	1	M10_FA_6823	NIMH-ChEFS
69.979	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.486	1	F12HS_5000	NIMH-ChEFS
74.527	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.676	1	M17FA_8799	NIMH-ChEFS
78.077	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.625	1	F2FS_3470	NIMH-ChEFS
81.129	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.6	1	M14HA_7913	NIMH-ChEFS
