onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	3.5	Congruent	-	2.665	M9FS_6104	DEFSS
4.605	2	Congruent	-	0.877	F13HA_5265	DEFSS
7.659	2.5	Incongruent	pCI	1.137	M4HA_4877	DEFSS
11.217	3	Incongruent	pII	1.211	F7FS_4016	DEFSS
15.264	4	Congruent	-	0.964	F30HS_8495	DEFSS
20.311	3	Congruent	-	1.009	M4FA_4941	DEFSS
24.357	4	Incongruent	pCI	0.993	F32FA_8053	DEFSS
29.402	3.5	Incongruent	pII	1.487	M10HS_6767	DEFSS
33.949	2.5	Congruent	-	1.313	F23HA_7156	DEFSS
37.497	2	Congruent	-	0.865	F13FS_5292	DEFSS
40.544	2	Incongruent	pCI	1.21	F4HS_3664	DEFSS
43.589	3	Incongruent	pII	1.107	M20HA_9192	DEFSS
47.633	4	Congruent	-	2.04	F18FA_6243	DEFSS
52.68	2.5	Congruent	-	1.242	M18HS_8848	DEFSS
56.225	3.5	Incongruent	pCI	1.278	M14FS_7958	DEFSS
60.77	3	Incongruent	pII	0.901	F39HA_9433	DEFSS
64.817	4	Congruent	-	1.15	M10_FA_6823	DEFSS
69.864	2	Congruent	-	0.842	F12HS_5000	DEFSS
72.912	2.5	Incongruent	pCI	1.045	M17FA_8799	DEFSS
76.46	3.5	Incongruent	pII	1.053	F2FS_3470	DEFSS
81.006	2	Congruent	-	2.031	M14HA_7913	DEFSS
84.047	3	Congruent	-	0.987	F7HA_3985	DEFSS
88.094	2.5	Incongruent	pCI	1.052	M2FS_4636	DEFSS
91.638	4	Incongruent	pII	2.076	F18HS_6186	DEFSS
96.684	3.5	Congruent	-	1.672	F39FA_9489	DEFSS
101.229	4	Congruent	-	1.116	M2HS_4493	DEFSS
106.28	2	Incongruent	pCI	2.642	F1HA_3424	DEFSS
109.321	2.5	Incongruent	pII	1.5	M6FA__5449	DEFSS
112.864	3.5	Congruent	-	1.401	M19FS_9117	DEFSS
117.41	3	Congruent	-	0.971	F35HS_8418	DEFSS
121.458	3.5	Incongruent	pCI	1.3	F16FS_5978	DEFSS
126.008	4	Incongruent	pII	1.617	M1FA_4336	DEFSS
131.056	2.5	Congruent	-	1.37	M9HA_6057	DEFSS
134.602	2	Congruent	-	1.039	F4FA_3712	DEFSS
137.647	3	Incongruent	pCI	1.205	M15HS_8316	DEFSS
141.693	2.5	Incongruent	pII	0.971	F21FS_6587	DEFSS
145.24	3.5	Congruent	-	1.315	F19HA_6311	DEFSS
149.786	2	Congruent	-	1.142	M10_4FS_6817	DEFSS
152.831	4	Incongruent	pCI	1.08	F2HS_3448	DEFSS
157.876	3	Incongruent	pII	0.898	F10HA_4379	DEFSS
161.923	2	Congruent	-	1.492	M14FA_7960	DEFSS
164.968	4	Congruent	-	1.09	F30FA_8552	DEFSS
170.014	3.5	Incongruent	pCI	2.339	M8HA_5828	DEFSS
174.563	3	Incongruent	pII	1.561	F35FS_8451	DEFSS
178.614	2.5	Congruent	-	0.732	M1HS_4301	DEFSS
182.187	3	Congruent	-	0.726	F37FA_9020	DEFSS
186.235	2	Incongruent	pCI	1.057	M11FS_6953	DEFSS
189.28	3.5	Incongruent	pII	1.137	F34HA_8219	DEFSS
193.824	4	Congruent	-	0.888	F10FS_4426	DEFSS
198.871	2.5	Congruent	-	0.751	M16HS_8633	DEFSS
202.417	2	Incongruent	pCI	2.224	M5HA_5140	DEFSS
205.461	4	Incongruent	pII	1.713	F12FA_5062	DEFSS
210.51	3.5	Congruent	-	0.903	F16HS_5924	DEFSS
215.057	3	Congruent	-	0.948	M2FA_4644	DEFSS
219.103	2.5	Incongruent	pCI	1.148	M16FS_8676	DEFSS
222.649	3.5	Incongruent	pII	0.999	F6HA_3882	DEFSS
227.196	2	Congruent	-	2.417	F19FS_6344	DEFSS
230.24	2.5	Congruent	-	1.447	M8FA_5885	DEFSS
233.785	4	Incongruent	pCI	1.159	F32HS_7996	DEFSS
238.829	3	Incongruent	pII	2.4	M19HA_9066	DEFSS
242.872	4	Congruent	-	1.721	M3FS_4775	DEFSS
247.919	2	Congruent	-	0.986	F3HA_3545	DEFSS
250.968	2.5	Incongruent	pCI	0.992	M9FA_6121	DEFSS
254.517	3.5	Incongruent	pII	0.92	F14FA_5638	DEFSS
259.064	3	Congruent	-	1.513	M6HS_5354	DEFSS
263.112	2	Congruent	-	1.463	F21HS_6544	DEFSS
266.159	3.5	Incongruent	pCI	0.987	M17FS_8783	DEFSS
270.705	3	Incongruent	pII	1.48	F37HA_8965	DEFSS
274.751	2.5	Congruent	-	1.405	M12HA_7030	DEFSS
278.296	4	Congruent	-	1.137	F31FS_7861	DEFSS
283.346	4	Incongruent	pCI	1.157	F3FA_3605	DEFSS
288.393	3	Incongruent	pII	1.618	M3HS_4695	DEFSS
292.44	3.5	Congruent	-	0.849	M11FA_6969	DEFSS
296.987	2.5	Congruent	-	0.824	F14HS_5590	DEFSS
300.536	2	Incongruent	pCI	1.621	M12FS_7070	DEFSS
303.586	2	Incongruent	pII	1.645	F6FS_3906	DEFSS
306.634	3	Congruent	-	1.384	M7HA_5500	DEFSS
310.682	2.5	Congruent	-	0.896	F23FA_7228	DEFSS
314.228	4	Incongruent	pCI	-0.099	F31HA_8583	DEFSS
319.27	3.5	Incongruent	pII	-0.099	M11HS_6885	DEFSS
323.812	3.5	Congruent	-	-0.099	M3FA_4789	DEFSS
328.353	2	Congruent	-	-0.099	F34FS_8257	DEFSS
331.393	2.5	Incongruent	pCI	3.06	M17HS_8732	DEFSS
334.939	3	Incongruent	pII	1.227	F7FA_4040	DEFSS
338.988	4	Congruent	-	1.04	F10HS_4372	DEFSS
344.032	2	Congruent	-	1.439	M1FS_4325	DEFSS
347.077	4	Incongruent	pCI	1.112	M6_1FA_5445	DEFSS
352.122	3.5	Incongruent	pII	1.055	F35HA_8422	DEFSS
356.67	2.5	Congruent	-	2.615	M16HA_8638	DEFSS
360.211	3	Congruent	-	1.329	F12FS_5036	DEFSS
364.255	3.5	Incongruent	pCI	0.888	F1HS_3423	DEFSS
368.803	3	Incongruent	pII	0.977	M7FA_5539	DEFSS
372.847	2	Congruent	-	1.231	F34FA_8267	DEFSS
375.895	2.5	Congruent	-	1.165	M8HS_5817	DEFSS
379.446	4	Incongruent	pCI	1.022	F23FS_7205	DEFSS
384.493	3.5	Incongruent	pII	1.256	M1HA_4302	DEFSS
389.042	4	Congruent	-	1.096	M5FS_5188	DEFSS
394.085	3	Congruent	-	0.801	F18HA_6193	DEFSS
398.128	2.5	Incongruent	pCI	1.865	M20FA_9277	DEFSS
401.674	2	Incongruent	pII	1.637	F10FA_4434	DEFSS
404.721	3.5	Congruent	-	2.404	F7HS_3986	DEFSS
409.272	4	Congruent	-	1.506	M12HS_7022	DEFSS
414.314	2.5	Incongruent	pCI	1.187	M7FS_5530	DEFSS
417.859	3	Incongruent	pII	1.577	F21HA_6550	DEFSS
421.907	2	Congruent	-	2.443	M17HA_8742	DEFSS
424.952	3.5	Congruent	-	1.311	F39FS_9475	DEFSS
429.499	2	Incongruent	pCI	1.24	M11HA_6890	DEFSS
432.547	2.5	Incongruent	pII	1.36	F19FA_6353	DEFSS
436.114	3	Congruent	-	1.352	M15FA_8374	DEFSS
440.161	4	Congruent	-	3.039	F13HS_5255	DEFSS
445.205	2	Incongruent	pCI	1.222	M20HS_9191	DEFSS
448.246	2.5	Incongruent	pII	1.17	M6FS_5422	DEFSS
451.793	3	Congruent	-	1.771	F16HA_5934	DEFSS
455.865	3.5	Congruent	-	1.477	M18FA_8913	DEFSS
460.41	4	Incongruent	pCI	2.71	F39HS_9426	DEFSS
465.456	4	Incongruent	pII	1.928	F3FS_3596	DEFSS
470.517	2.5	Congruent	-	1.146	M8FS_5869	DEFSS
474.065	2	Congruent	-	0.784	M4HS_4862	DEFSS
477.111	3	Incongruent	pCI	1.4	F2HA_3451	DEFSS
481.157	3.5	Incongruent	pII	1.454	M10HA_6772	DEFSS
485.702	3	Congruent	-	0.992	F18FS_6229	DEFSS
489.75	3.5	Congruent	-	1.674	F31HS_8581	DEFSS
494.294	4	Incongruent	pCI	3.338	M12FA_7082	DEFSS
499.354	2.5	Incongruent	pII	1.899	F12HA_5004	DEFSS
502.924	2	Congruent	-	1.38	F6FA_3922	DEFSS
505.972	3.5	Congruent	-	2.908	M5HS_5134	DEFSS
510.516	2	Incongruent	pCI	2.119	M14HS_7912	DEFSS
513.564	3	Incongruent	pII	1.761	F32FS_8041	DEFSS
517.612	4	Congruent	-	1.237	M19FA_9129	DEFSS
522.66	2.5	Congruent	-	1.187	F34HS_8209	DEFSS
526.204	3	Incongruent	pCI	1.83	M18HA_8854	DEFSS
530.25	2	Incongruent	pII	1.361	F16FA_5992	DEFSS
533.296	2.5	Congruent	-	2.57	F37FS_9007	DEFSS
