onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.06	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.194	1	M9FS_6104	NIMH-ChEFS
4.653	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.596	1	F13HA_5265	NIMH-ChEFS
7.74	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.284	1	M4HA_4877	NIMH-ChEFS
11.334	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1	1	F7FS_4016	NIMH-ChEFS
15.415	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.874	1	F30HS_8495	NIMH-ChEFS
20.492	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.202	1	M4FA_4941	NIMH-ChEFS
24.57	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.204	1	F32FA_8053	NIMH-ChEFS
29.647	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.152	1	M10HS_6767	NIMH-ChEFS
34.227	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.232	1	F23HA_7156	NIMH-ChEFS
37.803	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.876	1	F13FS_5292	NIMH-ChEFS
40.878	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.211	1	F4HS_3664	NIMH-ChEFS
43.955	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.169	1	M20HA_9192	NIMH-ChEFS
48.032	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.762	1	F18FA_6243	NIMH-ChEFS
53.112	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.932	1	M18HS_8848	NIMH-ChEFS
56.687	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.042	1	M14FS_7958	NIMH-ChEFS
61.264	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.83	1	F39HA_9433	NIMH-ChEFS
65.308	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.026	1	M10_FA_6823	NIMH-ChEFS
70.379	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.815	1	F12HS_5000	NIMH-ChEFS
73.459	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.775	1	M17FA_8799	NIMH-ChEFS
77.039	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.765	1	F2FS_3470	NIMH-ChEFS
81.622	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.567	1	M14HA_7913	NIMH-ChEFS
84.706	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.683	1	F7HA_3985	NIMH-ChEFS
88.776	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.698	1	M2FS_4636	NIMH-ChEFS
92.354	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.86	1	F18HS_6186	NIMH-ChEFS
97.43	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.979	1	F39FA_9489	NIMH-ChEFS
102.01	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.539	1	M2HS_4493	NIMH-ChEFS
107.089	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.75	1	F1HA_3424	NIMH-ChEFS
110.168	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.831	1	M6FA__5449	NIMH-ChEFS
113.75	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.229	1	M19FS_9117	NIMH-ChEFS
118.332	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.642	1	F35HS_8418	NIMH-ChEFS
122.383	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.896	1	F16FS_5978	NIMH-ChEFS
126.963	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.986	1	M1FA_4336	NIMH-ChEFS
132.046	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.638	1	M9HA_6057	NIMH-ChEFS
135.621	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.724	1	F4FA_3712	NIMH-ChEFS
138.699	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.266	1	M15HS_8316	NIMH-ChEFS
142.777	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.893	1	F21FS_6587	NIMH-ChEFS
146.357	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	1.238	0	F19HA_6311	NIMH-ChEFS
150.932	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.908	1	M10_4FS_6817	NIMH-ChEFS
154.009	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.181	1	F2HS_3448	NIMH-ChEFS
159.087	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.248	1	F10HA_4379	NIMH-ChEFS
163.163	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.032	1	M14FA_7960	NIMH-ChEFS
166.244	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.186	1	F30FA_8552	NIMH-ChEFS
171.328	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.107	1	M8HA_5828	NIMH-ChEFS
175.907	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.903	1	F35FS_8451	NIMH-ChEFS
179.989	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.826	1	M1HS_4301	NIMH-ChEFS
183.565	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.37	1	F37FA_9020	NIMH-ChEFS
187.609	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.096	1	M11FS_6953	NIMH-ChEFS
190.685	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.095	1	F34HA_8219	NIMH-ChEFS
195.263	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.892	1	F10FS_4426	NIMH-ChEFS
200.342	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.648	1	M16HS_8633	NIMH-ChEFS
203.917	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.333	1	M5HA_5140	NIMH-ChEFS
206.996	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.919	1	F12FA_5062	NIMH-ChEFS
212.072	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.723	1	F16HS_5924	NIMH-ChEFS
216.645	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.885	1	M2FA_4644	NIMH-ChEFS
220.727	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.093	1	M16FS_8676	NIMH-ChEFS
224.308	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.922	1	F6HA_3882	NIMH-ChEFS
228.887	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.278	1	F19FS_6344	NIMH-ChEFS
231.962	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.403	1	M8FA_5885	NIMH-ChEFS
235.544	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.971	1	F32HS_7996	NIMH-ChEFS
240.62	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.52	1	M19HA_9066	NIMH-ChEFS
244.667	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.153	1	M3FS_4775	NIMH-ChEFS
249.749	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.211	1	F3HA_3545	NIMH-ChEFS
252.829	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.831	1	M9FA_6121	NIMH-ChEFS
256.407	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.983	1	F14FA_5638	NIMH-ChEFS
260.989	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.891	1	M6HS_5354	NIMH-ChEFS
265.07	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.79	1	F21HS_6544	NIMH-ChEFS
268.151	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.039	1	M17FS_8783	NIMH-ChEFS
272.73	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.535	1	F37HA_8965	NIMH-ChEFS
276.812	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.303	1	M12HA_7030	NIMH-ChEFS
280.395	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.225	1	F31FS_7861	NIMH-ChEFS
285.474	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.051	1	F3FA_3605	NIMH-ChEFS
290.553	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.662	1	M3HS_4695	NIMH-ChEFS
294.631	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.854	1	M11FA_6969	NIMH-ChEFS
299.211	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.744	1	F14HS_5590	NIMH-ChEFS
302.797	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.043	1	M12FS_7070	NIMH-ChEFS
305.883	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.992	1	F6FS_3906	NIMH-ChEFS
308.964	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.606	1	M7HA_5500	NIMH-ChEFS
313.044	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.566	1	F23FA_7228	NIMH-ChEFS
316.624	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.781	1	F31HA_8583	NIMH-ChEFS
321.707	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.808	1	M11HS_6885	NIMH-ChEFS
326.286	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.839	1	M3FA_4789	NIMH-ChEFS
