onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.063	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.645	1	M9FS_6104	NIMH-ChEFS
4.636	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.792	1	F13HA_5265	NIMH-ChEFS
9.699	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.65	1	M4HA_4877	NIMH-ChEFS
12.797	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.82	1	F7FS_4016	NIMH-ChEFS
16.356	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.512	1	F30HS_8495	NIMH-ChEFS
20.411	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.576	1	M4FA_4941	NIMH-ChEFS
25.493	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.794	1	F32FA_8053	NIMH-ChEFS
28.545	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.725	1	M10HS_6767	NIMH-ChEFS
33.1	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.552	1	F23HA_7156	NIMH-ChEFS
36.645	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.506	1	F13FS_5292	NIMH-ChEFS
40.701	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.699	1	F4HS_3664	NIMH-ChEFS
45.756	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.568	1	M20HA_9192	NIMH-ChEFS
49.809	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.66	1	F18FA_6243	NIMH-ChEFS
53.362	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.575	1	M18HS_8848	NIMH-ChEFS
57.915	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.533	1	M14FS_7958	NIMH-ChEFS
60.969	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.709	1	F39HA_9433	NIMH-ChEFS
66.027	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.465	1	M10_FA_6823	NIMH-ChEFS
69.582	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.628	1	F12HS_5000	NIMH-ChEFS
74.139	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.612	1	M17FA_8799	NIMH-ChEFS
77.192	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.554	0	F2FS_3470	NIMH-ChEFS
81.247	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.465	1	M14HA_7913	NIMH-ChEFS
