onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.068	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.957	1	M9FS_6104	NIMH-ChEFS
4.628	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.381	1	F13HA_5265	NIMH-ChEFS
9.686	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.757	1	M4HA_4877	NIMH-ChEFS
12.757	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.768	1	F7FS_4016	NIMH-ChEFS
16.334	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.707	1	F30HS_8495	NIMH-ChEFS
20.384	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.484	1	M4FA_4941	NIMH-ChEFS
25.435	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.717	1	F32FA_8053	NIMH-ChEFS
28.482	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.717	1	M10HS_6767	NIMH-ChEFS
33.033	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.821	1	F23HA_7156	NIMH-ChEFS
36.582	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.64	1	F13FS_5292	NIMH-ChEFS
40.631	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.643	1	F4HS_3664	NIMH-ChEFS
45.681	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.729	1	M20HA_9192	NIMH-ChEFS
49.726	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.576	1	F18FA_6243	NIMH-ChEFS
53.277	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.532	1	M18HS_8848	NIMH-ChEFS
57.827	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.563	0	M14FS_7958	NIMH-ChEFS
60.876	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.892	1	F39HA_9433	NIMH-ChEFS
65.926	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.848	1	M10_FA_6823	NIMH-ChEFS
69.502	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.666	1	F12HS_5000	NIMH-ChEFS
74.052	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.92	0	M17FA_8799	NIMH-ChEFS
77.102	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.576	0	F2FS_3470	NIMH-ChEFS
81.177	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.62	1	M14HA_7913	NIMH-ChEFS
84.728	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.623	1	F7HA_3985	NIMH-ChEFS
87.779	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.877	1	M2FS_4636	NIMH-ChEFS
92.827	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.922	1	F18HS_6186	NIMH-ChEFS
96.899	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.634	1	F39FA_9489	NIMH-ChEFS
