onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.061	4	Congruent	-	3.749	M9FS_6104	DEFSS
5.141	2	Congruent	-	0.751	F13HA_5265	DEFSS
8.199	3	Incongruent	pCI	1.714	M4HA_4877	DEFSS
12.268	2.5	Incongruent	pII	1.179	F7FS_4016	DEFSS
15.819	3.5	Congruent	-	1.685	F30HS_8495	DEFSS
20.391	4	Congruent	-	0.773	M4FA_4941	DEFSS
25.436	3	Incongruent	pCI	1.922	F32FA_8053	DEFSS
29.481	3.5	Incongruent	pII	2.102	M10HS_6767	DEFSS
34.049	2	Congruent	-	1.125	F23HA_7156	DEFSS
37.095	2.5	Congruent	-	1.133	F13FS_5292	DEFSS
40.66	3.5	Incongruent	pCI	1.717	F4HS_3664	DEFSS
45.227	2	Incongruent	pII	1.744	M20HA_9192	DEFSS
48.293	2.5	Congruent	-	1.619	F18FA_6243	DEFSS
51.841	3	Congruent	-	1.529	M18HS_8848	DEFSS
55.889	4	Incongruent	pCI	1.379	M14FS_7958	DEFSS
60.934	2.5	Incongruent	pII	1.622	F39HA_9433	DEFSS
64.499	2	Congruent	-	1.568	M10_FA_6823	DEFSS
67.546	4	Congruent	-	2.287	F12HS_5000	DEFSS
72.59	3.5	Incongruent	pCI	1.526	M17FA_8799	DEFSS
77.161	3	Incongruent	pII	1.386	F2FS_3470	DEFSS
81.229	3.5	Congruent	-	1.345	M14HA_7913	DEFSS
85.772	4	Congruent	-	1.496	F7HA_3985	DEFSS
90.817	3	Incongruent	pCI	1.576	M2FS_4636	DEFSS
94.864	2.5	Incongruent	pII	1.338	F18HS_6186	DEFSS
98.41	2	Congruent	-	1.887	F39FA_9489	DEFSS
101.481	2.5	Congruent	-	1.383	M2HS_4493	DEFSS
105.048	2	Incongruent	pCI	1.479	F1HA_3424	DEFSS
108.119	3	Incongruent	pII	1.425	M6FA__5449	DEFSS
112.185	3.5	Congruent	-	1.656	M19FS_9117	DEFSS
116.754	4	Congruent	-	1.756	F35HS_8418	DEFSS
121.803	3	Incongruent	pCI	1.535	F16FS_5978	DEFSS
125.848	2.5	Incongruent	pII	1.56	M1FA_4336	DEFSS
129.417	2	Congruent	-	1.526	M9HA_6057	DEFSS
132.475	4	Congruent	-	1.248	F4FA_3712	DEFSS
137.542	3.5	Incongruent	pCI	1.441	M15HS_8316	DEFSS
142.111	2.5	Incongruent	pII	1.299	F21FS_6587	DEFSS
145.68	3	Congruent	-	1.624	F19HA_6311	DEFSS
149.722	3.5	Congruent	-	1.499	M10_4FS_6817	DEFSS
154.292	4	Incongruent	pCI	1.75	F2HS_3448	DEFSS
159.36	2	Incongruent	pII	1.355	F10HA_4379	DEFSS
162.43	4	Congruent	-	1.857	M14FA_7960	DEFSS
167.497	2	Congruent	-	1.321	F30FA_8552	DEFSS
170.566	3.5	Incongruent	pCI	1.42	M8HA_5828	DEFSS
175.135	2.5	Incongruent	pII	1.851	F35FS_8451	DEFSS
178.678	3	Congruent	-	1.511	M1HS_4301	DEFSS
182.723	2	Congruent	-	1.338	F37FA_9020	DEFSS
185.769	4	Incongruent	pCI	1.442	M11FS_6953	DEFSS
190.811	2.5	Incongruent	pII	1.408	F34HA_8219	DEFSS
194.376	3	Congruent	-	1.722	F10FS_4426	DEFSS
198.447	3.5	Congruent	-	0.756	M16HS_8633	DEFSS
203.014	4	Incongruent	pCI	0.998	M5HA_5140	DEFSS
208.063	3	Incongruent	pII	1.313	F12FA_5062	DEFSS
212.134	3.5	Congruent	-	1.373	F16HS_5924	DEFSS
216.703	2	Congruent	-	1.122	M2FA_4644	DEFSS
219.775	2.5	Incongruent	pCI	1.349	M16FS_8676	DEFSS
223.342	3	Incongruent	pII	0.875	F6HA_3882	DEFSS
227.409	2	Congruent	-	1.82	F19FS_6344	DEFSS
230.476	2.5	Congruent	-	1.441	M8FA_5885	DEFSS
234.018	4	Incongruent	pCI	1.23	F32HS_7996	DEFSS
239.065	3.5	Incongruent	pII	1.457	M19HA_9066	DEFSS
243.633	2	Congruent	-	0.767	M3FS_4775	DEFSS
246.706	3.5	Congruent	-	0.937	F3HA_3545	DEFSS
251.275	3	Incongruent	pCI	1.535	M9FA_6121	DEFSS
255.335	4	Incongruent	pII	1.235	F14FA_5638	DEFSS
260.406	2.5	Congruent	-	1.311	M6HS_5354	DEFSS
263.95	3	Congruent	-	1.684	F21HS_6544	DEFSS
267.998	4	Incongruent	pCI	0.802	M17FS_8783	DEFSS
273.044	2	Incongruent	pII	0.758	F37HA_8965	DEFSS
276.116	3.5	Congruent	-	1.619	M12HA_7030	DEFSS
280.683	2.5	Congruent	-	1.664	F31FS_7861	DEFSS
284.23	2	Incongruent	pCI	1.379	F3FA_3605	DEFSS
287.297	4	Incongruent	pII	1.589	M3HS_4695	DEFSS
292.364	3	Congruent	-	1.87	M11FA_6969	DEFSS
296.436	3.5	Congruent	-	1.658	F14HS_5590	DEFSS
300.982	2.5	Incongruent	pCI	1.256	M12FS_7070	DEFSS
304.55	4	Incongruent	pII	1.76	F6FS_3906	DEFSS
