onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.06	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	1.278	0	M9FS_6104	NIMH-ChEFS
3.16	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.018	1	F13HA_5265	NIMH-ChEFS
7.251	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.857	1	M4HA_4877	NIMH-ChEFS
10.865	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.858	1	F7FS_4016	NIMH-ChEFS
15.948	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.85	1	F30HS_8495	NIMH-ChEFS
20.534	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.664	1	M4FA_4941	NIMH-ChEFS
25.615	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.933	1	F32FA_8053	NIMH-ChEFS
28.694	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.054	1	M10HS_6767	NIMH-ChEFS
32.273	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.885	1	F23HA_7156	NIMH-ChEFS
36.855	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.628	1	F13FS_5292	NIMH-ChEFS
40.933	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.41	1	F4HS_3664	NIMH-ChEFS
45.509	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.039	1	M20HA_9192	NIMH-ChEFS
50.591	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.822	1	F18FA_6243	NIMH-ChEFS
54.15	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.663	1	M18HS_8848	NIMH-ChEFS
57.234	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.054	1	M14FS_7958	NIMH-ChEFS
61.302	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.081	0	F39HA_9433	NIMH-ChEFS
64.881	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.797	1	M10_FA_6823	NIMH-ChEFS
69.47	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.588	1	F12HS_5000	NIMH-ChEFS
72.559	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.109	1	M17FA_8799	NIMH-ChEFS
77.649	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.259	1	F2FS_3470	NIMH-ChEFS
81.742	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.861	1	M14HA_7913	NIMH-ChEFS
84.792	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.016	1	F7HA_3985	NIMH-ChEFS
89.847	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.406	1	M2FS_4636	NIMH-ChEFS
94.435	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.698	1	F18HS_6186	NIMH-ChEFS
98.518	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.915	1	F39FA_9489	NIMH-ChEFS
102.103	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.25	1	M2HS_4493	NIMH-ChEFS
106.185	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.908	0	F1HA_3424	NIMH-ChEFS
109.268	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.19	1	M6FA__5449	NIMH-ChEFS
113.849	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.944	1	M19FS_9117	NIMH-ChEFS
118.935	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.878	1	F35HS_8418	NIMH-ChEFS
122.519	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.101	1	F16FS_5978	NIMH-ChEFS
125.606	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	0.904	0	M1FA_4336	NIMH-ChEFS
130.692	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.063	1	M9HA_6057	NIMH-ChEFS
135.274	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.866	1	F4FA_3712	NIMH-ChEFS
139.324	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.061	1	M15HS_8316	NIMH-ChEFS
142.908	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.892	0	F21FS_6587	NIMH-ChEFS
147.493	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	1.427	0	F19HA_6311	NIMH-ChEFS
150.575	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.08	1	M10_4FS_6817	NIMH-ChEFS
154.161	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.049	1	F2HS_3448	NIMH-ChEFS
159.241	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.424	1	F10HA_4379	NIMH-ChEFS
163.298	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.792	1	M14FA_7960	NIMH-ChEFS
168.374	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.571	1	F30FA_8552	NIMH-ChEFS
171.453	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.257	1	M8HA_5828	NIMH-ChEFS
175.035	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.61	0	F35FS_8451	NIMH-ChEFS
179.614	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.446	1	M1HS_4301	NIMH-ChEFS
183.697	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.063	1	F37FA_9020	NIMH-ChEFS
186.775	1	3.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M11FS_6953	NIMH-ChEFS
191.323	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.797	1	F34HA_8219	NIMH-ChEFS
195.405	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.935	1	F10FS_4426	NIMH-ChEFS
198.986	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.019	1	M16HS_8633	NIMH-ChEFS
204.071	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.369	1	M5HA_5140	NIMH-ChEFS
209.151	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.314	1	F12FA_5062	NIMH-ChEFS
