onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.055	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.627	0	M9FS_6104	NIMH-ChEFS
4.609	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.062	1	F13HA_5265	NIMH-ChEFS
8.168	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.137	1	M4HA_4877	NIMH-ChEFS
11.26	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.005	1	F7FS_4016	NIMH-ChEFS
16.308	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.909	1	F30HS_8495	NIMH-ChEFS
20.363	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.245	1	M4FA_4941	NIMH-ChEFS
23.415	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.786	1	F32FA_8053	NIMH-ChEFS
28.469	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.684	0	M10HS_6767	NIMH-ChEFS
33.047	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.864	1	F23HA_7156	NIMH-ChEFS
36.602	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.932	1	F13FS_5292	NIMH-ChEFS
40.659	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.131	1	F4HS_3664	NIMH-ChEFS
45.204	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.11	1	M20HA_9192	NIMH-ChEFS
50.249	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.883	1	F18FA_6243	NIMH-ChEFS
53.332	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.781	1	M18HS_8848	NIMH-ChEFS
56.887	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.329	1	M14FS_7958	NIMH-ChEFS
60.939	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.922	1	F39HA_9433	NIMH-ChEFS
65.992	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.967	1	M10_FA_6823	NIMH-ChEFS
69.069	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.702	1	F12HS_5000	NIMH-ChEFS
