onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.06	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.104	0	M9FS_6104	NIMH-ChEFS
4.652	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.877	1	F13HA_5265	NIMH-ChEFS
9.738	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.316	1	M4HA_4877	NIMH-ChEFS
12.841	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.893	1	F7FS_4016	NIMH-ChEFS
16.416	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.823	1	F30HS_8495	NIMH-ChEFS
20.497	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.122	1	M4FA_4941	NIMH-ChEFS
25.574	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.195	1	F32FA_8053	NIMH-ChEFS
28.653	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.796	1	M10HS_6767	NIMH-ChEFS
33.222	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.847	1	F23HA_7156	NIMH-ChEFS
36.798	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.806	1	F13FS_5292	NIMH-ChEFS
40.879	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.139	1	F4HS_3664	NIMH-ChEFS
45.955	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.659	1	M20HA_9192	NIMH-ChEFS
50.028	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.331	1	F18FA_6243	NIMH-ChEFS
53.604	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.835	1	M18HS_8848	NIMH-ChEFS
58.181	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.933	1	M14FS_7958	NIMH-ChEFS
61.259	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.285	1	F39HA_9433	NIMH-ChEFS
66.338	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.256	1	M10_FA_6823	NIMH-ChEFS
69.917	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.027	1	F12HS_5000	NIMH-ChEFS
74.498	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.416	1	M17FA_8799	NIMH-ChEFS
77.572	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.447	1	F2FS_3470	NIMH-ChEFS
81.651	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.728	1	M14HA_7913	NIMH-ChEFS
85.228	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.906	1	F7HA_3985	NIMH-ChEFS
88.304	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.386	0	M2FS_4636	NIMH-ChEFS
93.382	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.853	1	F18HS_6186	NIMH-ChEFS
97.461	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.714	1	F39FA_9489	NIMH-ChEFS
102.042	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.853	1	M2HS_4493	NIMH-ChEFS
105.124	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.31	1	F1HA_3424	NIMH-ChEFS
109.207	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.278	1	M6FA__5449	NIMH-ChEFS
113.782	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.863	1	M19FS_9117	NIMH-ChEFS
117.366	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.609	1	F35HS_8418	NIMH-ChEFS
122.446	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.024	1	F16FS_5978	NIMH-ChEFS
126.522	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.198	1	M1FA_4336	NIMH-ChEFS
