onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.049	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.862	1	M9FS_6104	NIMH-ChEFS
4.607	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.739	1	F13HA_5265	NIMH-ChEFS
9.657	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.933	1	M4HA_4877	NIMH-ChEFS
12.717	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.876	1	F7FS_4016	NIMH-ChEFS
16.27	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.693	1	F30HS_8495	NIMH-ChEFS
20.315	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.995	1	M4FA_4941	NIMH-ChEFS
25.362	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.917	1	F32FA_8053	NIMH-ChEFS
28.408	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.129	1	M10HS_6767	NIMH-ChEFS
32.953	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.767	1	F23HA_7156	NIMH-ChEFS
36.5	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.666	1	F13FS_5292	NIMH-ChEFS
40.546	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.641	1	F4HS_3664	NIMH-ChEFS
45.592	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.716	1	M20HA_9192	NIMH-ChEFS
49.638	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.888	1	F18FA_6243	NIMH-ChEFS
53.183	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.745	1	M18HS_8848	NIMH-ChEFS
57.729	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.657	1	M14FS_7958	NIMH-ChEFS
60.77	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.864	1	F39HA_9433	NIMH-ChEFS
65.817	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.655	1	M10_FA_6823	NIMH-ChEFS
69.369	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.661	1	F12HS_5000	NIMH-ChEFS
73.914	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.893	1	M17FA_8799	NIMH-ChEFS
76.963	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.968	1	F2FS_3470	NIMH-ChEFS
81.008	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.551	1	M14HA_7913	NIMH-ChEFS
84.555	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.024	1	F7HA_3985	NIMH-ChEFS
87.601	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.981	1	M2FS_4636	NIMH-ChEFS
92.645	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.913	1	F18HS_6186	NIMH-ChEFS
96.692	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.836	0	F39FA_9489	NIMH-ChEFS
101.242	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M2HS_4493	NIMH-ChEFS
104.281	1	3	Incongruent	pCI	HAPPY	FEAR	FEAR	0.869	0	F1HA_3424	NIMH-ChEFS
108.327	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.762	1	M6FA__5449	NIMH-ChEFS
112.872	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.803	1	M19FS_9117	NIMH-ChEFS
116.418	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.617	1	F35HS_8418	NIMH-ChEFS
