onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.053	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	2.123	0	M9FS_6104	NIMH-ChEFS
4.632	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.948	1	F13HA_5265	NIMH-ChEFS
7.69	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.771	0	M4HA_4877	NIMH-ChEFS
11.275	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.073	1	F7FS_4016	NIMH-ChEFS
15.321	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.804	1	F30HS_8495	NIMH-ChEFS
20.367	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.855	1	M4FA_4941	NIMH-ChEFS
24.413	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.666	1	F32FA_8053	NIMH-ChEFS
29.458	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.386	1	M10HS_6767	NIMH-ChEFS
34.025	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.741	1	F23HA_7156	NIMH-ChEFS
37.592	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.881	1	F13FS_5292	NIMH-ChEFS
40.659	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.676	1	F4HS_3664	NIMH-ChEFS
43.728	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.798	1	M20HA_9192	NIMH-ChEFS
47.77	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.862	1	F18FA_6243	NIMH-ChEFS
52.815	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.713	1	M18HS_8848	NIMH-ChEFS
56.359	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.701	1	M14FS_7958	NIMH-ChEFS
60.927	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.741	1	F39HA_9433	NIMH-ChEFS
64.994	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.07	1	M10_FA_6823	NIMH-ChEFS
70.062	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.453	1	F12HS_5000	NIMH-ChEFS
73.131	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.931	1	M17FA_8799	NIMH-ChEFS
76.697	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	1.169	0	F2FS_3470	NIMH-ChEFS
81.266	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.745	1	M14HA_7913	NIMH-ChEFS
84.313	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	0.857	0	F7HA_3985	NIMH-ChEFS
88.358	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.035	0	M2FS_4636	NIMH-ChEFS
91.925	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.835	1	F18HS_6186	NIMH-ChEFS
96.991	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.566	1	F39FA_9489	NIMH-ChEFS
101.558	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.588	1	M2HS_4493	NIMH-ChEFS
