onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.146	1	M9FS_6104	NIMH-ChEFS
4.635	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.656	1	F13HA_5265	NIMH-ChEFS
7.709	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.895	1	M4HA_4877	NIMH-ChEFS
11.292	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.787	1	F7FS_4016	NIMH-ChEFS
15.368	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.619	1	F30HS_8495	NIMH-ChEFS
20.437	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.906	1	M4FA_4941	NIMH-ChEFS
24.507	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.018	1	F32FA_8053	NIMH-ChEFS
29.573	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.996	1	M10HS_6767	NIMH-ChEFS
34.142	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.744	1	F23HA_7156	NIMH-ChEFS
37.708	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.825	1	F13FS_5292	NIMH-ChEFS
40.751	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.049	1	F4HS_3664	NIMH-ChEFS
43.798	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	1.123	0	M20HA_9192	NIMH-ChEFS
47.846	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.982	1	F18FA_6243	NIMH-ChEFS
52.895	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.66	1	M18HS_8848	NIMH-ChEFS
56.46	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.951	1	M14FS_7958	NIMH-ChEFS
61.018	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.934	1	F39HA_9433	NIMH-ChEFS
65.087	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.939	0	M10_FA_6823	NIMH-ChEFS
70.134	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.217	1	F12HS_5000	NIMH-ChEFS
73.204	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.259	0	M17FA_8799	NIMH-ChEFS
76.748	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.185	1	F2FS_3470	NIMH-ChEFS
81.317	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.729	1	M14HA_7913	NIMH-ChEFS
84.388	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.112	1	F7HA_3985	NIMH-ChEFS
88.457	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.94	1	M2FS_4636	NIMH-ChEFS
92.024	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.176	1	F18HS_6186	NIMH-ChEFS
97.066	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.333	1	F39FA_9489	NIMH-ChEFS
101.637	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.916	1	M2HS_4493	NIMH-ChEFS
106.706	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.447	1	F1HA_3424	NIMH-ChEFS
109.757	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.036	1	M6FA__5449	NIMH-ChEFS
113.326	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.992	1	M19FS_9117	NIMH-ChEFS
117.872	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.579	1	F35HS_8418	NIMH-ChEFS
121.92	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.826	1	F16FS_5978	NIMH-ChEFS
126.489	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.754	1	M1FA_4336	NIMH-ChEFS
131.558	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.9	1	M9HA_6057	NIMH-ChEFS
135.129	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	1.266	0	F4FA_3712	NIMH-ChEFS
138.196	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.215	1	M15HS_8316	NIMH-ChEFS
142.244	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.735	1	F21FS_6587	NIMH-ChEFS
145.812	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.338	1	F19HA_6311	NIMH-ChEFS
150.376	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.687	1	M10_4FS_6817	NIMH-ChEFS
153.444	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.204	1	F2HS_3448	NIMH-ChEFS
158.486	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	1.619	0	F10HA_4379	NIMH-ChEFS
162.531	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.744	1	M14FA_7960	NIMH-ChEFS
165.576	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.769	1	F30FA_8552	NIMH-ChEFS
170.62	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.822	1	M8HA_5828	NIMH-ChEFS
175.188	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.908	1	F35FS_8451	NIMH-ChEFS
179.256	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.846	1	M1HS_4301	NIMH-ChEFS
182.824	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.022	1	F37FA_9020	NIMH-ChEFS
186.869	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.333	0	M11FS_6953	NIMH-ChEFS
189.912	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.464	1	F34HA_8219	NIMH-ChEFS
194.478	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.018	1	F10FS_4426	NIMH-ChEFS
199.547	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.511	1	M16HS_8633	NIMH-ChEFS
203.099	1	2	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M5HA_5140	NIMH-ChEFS
