onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.125	1	M9FS_6104	NIMH-ChEFS
4.609	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.671	1	F13HA_5265	NIMH-ChEFS
7.664	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.822	1	M4HA_4877	NIMH-ChEFS
11.226	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.773	1	F7FS_4016	NIMH-ChEFS
15.275	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.897	1	F30HS_8495	NIMH-ChEFS
20.344	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.577	1	M4FA_4941	NIMH-ChEFS
24.394	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.647	1	F32FA_8053	NIMH-ChEFS
29.441	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.593	0	M10HS_6767	NIMH-ChEFS
34.009	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.623	1	F23HA_7156	NIMH-ChEFS
37.557	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.671	1	F13FS_5292	NIMH-ChEFS
40.6	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.716	1	F4HS_3664	NIMH-ChEFS
43.646	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.535	1	M20HA_9192	NIMH-ChEFS
47.691	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.729	1	F18FA_6243	NIMH-ChEFS
52.741	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.632	1	M18HS_8848	NIMH-ChEFS
56.291	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.798	1	M14FS_7958	NIMH-ChEFS
60.837	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.721	1	F39HA_9433	NIMH-ChEFS
64.881	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.819	1	M10_FA_6823	NIMH-ChEFS
69.928	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.177	1	F12HS_5000	NIMH-ChEFS
72.999	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.712	1	M17FA_8799	NIMH-ChEFS
76.544	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.786	1	F2FS_3470	NIMH-ChEFS
