onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	4	Congruent	-	2.019	M9FS_6104	DEFSS
5.109	2	Congruent	-	0.994	F13HA_5265	DEFSS
8.164	3	Incongruent	pCI	0.84	M4HA_4877	DEFSS
12.223	2.5	Incongruent	pII	0.887	F7FS_4016	DEFSS
15.774	3.5	Congruent	-	0.847	F30HS_8495	DEFSS
20.344	4	Congruent	-	0.756	M4FA_4941	DEFSS
25.39	3	Incongruent	pCI	1.235	F32FA_8053	DEFSS
29.436	3.5	Incongruent	pII	0.808	M10HS_6767	DEFSS
34.006	2	Congruent	-	0.996	F23HA_7156	DEFSS
37.049	2.5	Congruent	-	1.312	F13FS_5292	DEFSS
40.615	3.5	Incongruent	pCI	0.825	F4HS_3664	DEFSS
45.16	2	Incongruent	pII	0.744	M20HA_9192	DEFSS
48.206	2.5	Congruent	-	0.955	F18FA_6243	DEFSS
51.777	3	Congruent	-	0.759	M18HS_8848	DEFSS
55.851	4	Incongruent	pCI	1.137	M14FS_7958	DEFSS
60.92	2.5	Incongruent	pII	0.872	F39HA_9433	DEFSS
64.466	2	Congruent	-	1.063	M10_FA_6823	DEFSS
67.51	4	Congruent	-	0.849	F12HS_5000	DEFSS
72.557	3.5	Incongruent	pCI	1.034	M17FA_8799	DEFSS
77.105	3	Incongruent	pII	0.882	F2FS_3470	DEFSS
81.153	3.5	Congruent	-	0.676	M14HA_7913	DEFSS
85.725	4	Congruent	-	0.902	F7HA_3985	DEFSS
90.798	3	Incongruent	pCI	0.986	M2FS_4636	DEFSS
94.865	2.5	Incongruent	pII	1.217	F18HS_6186	DEFSS
98.409	2	Congruent	-	1	F39FA_9489	DEFSS
101.452	2.5	Congruent	-	1.006	M2HS_4493	DEFSS
105.013	2	Incongruent	pCI	0.828	F1HA_3424	DEFSS
108.057	3	Incongruent	pII	0.758	M6FA__5449	DEFSS
112.099	3.5	Congruent	-	0.891	M19FS_9117	DEFSS
116.649	4	Congruent	-	0.797	F35HS_8418	DEFSS
121.718	3	Incongruent	pCI	1.541	F16FS_5978	DEFSS
125.79	2.5	Incongruent	pII	0.829	M1FA_4336	DEFSS
129.34	2	Congruent	-	0.745	M9HA_6057	DEFSS
132.409	4	Congruent	-	0.778	F4FA_3712	DEFSS
137.451	3.5	Incongruent	pCI	1.027	M15HS_8316	DEFSS
142.015	2.5	Incongruent	pII	1.088	F21FS_6587	DEFSS
145.56	3	Congruent	-	0.935	F19HA_6311	DEFSS
149.606	3.5	Congruent	-	0.987	M10_4FS_6817	DEFSS
154.151	4	Incongruent	pCI	0.87	F2HS_3448	DEFSS
159.198	2	Incongruent	pII	0.894	F10HA_4379	DEFSS
162.244	4	Congruent	-	1.004	M14FA_7960	DEFSS
167.312	2	Congruent	-	0.929	F30FA_8552	DEFSS
170.358	3.5	Incongruent	pCI	0.802	M8HA_5828	DEFSS
174.93	2.5	Incongruent	pII	0.97	F35FS_8451	DEFSS
178.478	3	Congruent	-	0.736	M1HS_4301	DEFSS
182.535	2	Congruent	-	0.956	F37FA_9020	DEFSS
185.583	4	Incongruent	pCI	1.273	M11FS_6953	DEFSS
190.631	2.5	Incongruent	pII	0.657	F34HA_8219	DEFSS
194.178	3	Congruent	-	1.086	F10FS_4426	DEFSS
198.225	3.5	Congruent	-	1.07	M16HS_8633	DEFSS
202.795	4	Incongruent	pCI	1.105	M5HA_5140	DEFSS
207.864	3	Incongruent	pII	1.37	F12FA_5062	DEFSS
211.934	3.5	Congruent	-	0.68	F16HS_5924	DEFSS
216.478	2	Congruent	-	0.887	M2FA_4644	DEFSS
219.551	2.5	Incongruent	pCI	1.495	M16FS_8676	DEFSS
223.096	3	Incongruent	pII	0.712	F6HA_3882	DEFSS
227.141	2	Congruent	-	0.902	F19FS_6344	DEFSS
230.186	2.5	Congruent	-	1.342	M8FA_5885	DEFSS
233.734	4	Incongruent	pCI	1.068	F32HS_7996	DEFSS
238.779	3.5	Incongruent	pII	1.441	M19HA_9066	DEFSS
243.327	2	Congruent	-	0.996	M3FS_4775	DEFSS
246.396	3.5	Congruent	-	1.056	F3HA_3545	DEFSS
250.943	3	Incongruent	pCI	1.163	M9FA_6121	DEFSS
255.008	4	Incongruent	pII	2.169	F14FA_5638	DEFSS
260.052	2.5	Congruent	-	0.794	M6HS_5354	DEFSS
263.6	3	Congruent	-	0.954	F21HS_6544	DEFSS
267.653	4	Incongruent	pCI	1.098	M17FS_8783	DEFSS
272.699	2	Incongruent	pII	1.285	F37HA_8965	DEFSS
275.745	3.5	Congruent	-	1.049	M12HA_7030	DEFSS
280.312	2.5	Congruent	-	0.937	F31FS_7861	DEFSS
283.862	2	Incongruent	pCI	1.162	F3FA_3605	DEFSS
286.908	4	Incongruent	pII	0.874	M3HS_4695	DEFSS
291.957	3	Congruent	-	1.197	M11FA_6969	DEFSS
296.016	3.5	Congruent	-	0.746	F14HS_5590	DEFSS
300.585	2.5	Incongruent	pCI	0.921	M12FS_7070	DEFSS
304.134	4	Incongruent	pII	0.869	F6FS_3906	DEFSS
309.181	3.5	Congruent	-	0.708	M7HA_5500	DEFSS
313.727	2.5	Congruent	-	1.234	F23FA_7228	DEFSS
317.271	2	Incongruent	pCI	1.494	F31HA_8583	DEFSS
320.318	3	Incongruent	pII	1.612	M11HS_6885	DEFSS
324.363	2	Congruent	-	1.241	M3FA_4789	DEFSS
327.409	2.5	Congruent	-	1.391	F34FS_8257	DEFSS
330.953	3	Incongruent	pCI	1.007	M17HS_8732	DEFSS
334.998	3.5	Incongruent	pII	1.337	F7FA_4040	DEFSS
339.568	4	Congruent	-	0.986	F10HS_4372	DEFSS
344.617	4	Congruent	-	1.21	M1FS_4325	DEFSS
349.686	3	Incongruent	pCI	1.26	M6_1FA_5445	DEFSS
353.728	2.5	Incongruent	pII	0.856	F35HA_8422	DEFSS
357.275	3.5	Congruent	-	1.179	M16HA_8638	DEFSS
361.82	2	Congruent	-	0.863	F12FS_5036	DEFSS
364.866	2	Incongruent	pCI	1.311	F1HS_3423	DEFSS
