onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	4	Congruent	-	0.975	M9FS_6104	DEFSS
5.151	2	Congruent	-	1.023	F13HA_5265	DEFSS
8.247	3	Incongruent	pCI	1.107	M4HA_4877	DEFSS
12.338	2.5	Incongruent	pII	1.041	F7FS_4016	DEFSS
15.912	3.5	Congruent	-	1.227	F30HS_8495	DEFSS
20.484	4	Congruent	-	0.85	M4FA_4941	DEFSS
25.556	3	Incongruent	pCI	0.908	F32FA_8053	DEFSS
29.626	3.5	Incongruent	pII	1.223	M10HS_6767	DEFSS
34.2	2	Congruent	-	0.989	F23HA_7156	DEFSS
37.271	2.5	Congruent	-	0.688	F13FS_5292	DEFSS
40.843	3.5	Incongruent	pCI	-0.099	F4HS_3664	DEFSS
45.385	2	Incongruent	pII	0.764	M20HA_9192	DEFSS
48.459	2.5	Congruent	-	0.705	F18FA_6243	DEFSS
52.032	3	Congruent	-	0.607	M18HS_8848	DEFSS
56.08	4	Incongruent	pCI	0.644	M14FS_7958	DEFSS
61.154	2.5	Incongruent	pII	0.83	F39HA_9433	DEFSS
64.729	2	Congruent	-	0.735	M10_FA_6823	DEFSS
67.805	4	Congruent	-	0.889	F12HS_5000	DEFSS
72.874	3.5	Incongruent	pCI	0.775	M17FA_8799	DEFSS
77.449	3	Incongruent	pII	1.155	F2FS_3470	DEFSS
81.522	3.5	Congruent	-	0.857	M14HA_7913	DEFSS
86.094	4	Congruent	-	0.845	F7HA_3985	DEFSS
91.167	3	Incongruent	pCI	1.312	M2FS_4636	DEFSS
95.209	2.5	Incongruent	pII	1.08	F18HS_6186	DEFSS
98.78	2	Congruent	-	0.729	F39FA_9489	DEFSS
101.85	2.5	Congruent	-	0.804	M2HS_4493	DEFSS
105.423	2	Incongruent	pCI	1.061	F1HA_3424	DEFSS
108.496	3	Incongruent	pII	-0.099	M6FA__5449	DEFSS
112.537	3.5	Congruent	-	0.697	M19FS_9117	DEFSS
117.104	4	Congruent	-	1.085	F35HS_8418	DEFSS
122.179	3	Incongruent	pCI	0.745	F16FS_5978	DEFSS
126.252	2.5	Incongruent	pII	1.022	M1FA_4336	DEFSS
129.826	2	Congruent	-	0.713	M9HA_6057	DEFSS
132.897	4	Congruent	-	0.937	F4FA_3712	DEFSS
137.967	3.5	Incongruent	pCI	0.902	M15HS_8316	DEFSS
142.539	2.5	Incongruent	pII	0.735	F21FS_6587	DEFSS
146.106	3	Congruent	-	1.258	F19HA_6311	DEFSS
150.175	3.5	Congruent	-	0.714	M10_4FS_6817	DEFSS
154.747	4	Incongruent	pCI	0.807	F2HS_3448	DEFSS
159.818	2	Incongruent	pII	-0.099	F10HA_4379	DEFSS
162.86	4	Congruent	-	0.779	M14FA_7960	DEFSS
167.934	2	Congruent	-	1.235	F30FA_8552	DEFSS
171.007	3.5	Incongruent	pCI	0.857	M8HA_5828	DEFSS
175.58	2.5	Incongruent	pII	0.684	F35FS_8451	DEFSS
179.149	3	Congruent	-	1.135	M1HS_4301	DEFSS
183.221	2	Congruent	-	0.553	F37FA_9020	DEFSS
186.291	4	Incongruent	pCI	0.808	M11FS_6953	DEFSS
191.364	2.5	Incongruent	pII	0.695	F34HA_8219	DEFSS
194.931	3	Congruent	-	0.798	F10FS_4426	DEFSS
198.978	3.5	Congruent	-	0.736	M16HS_8633	DEFSS
203.553	4	Incongruent	pCI	1.326	M5HA_5140	DEFSS
208.632	3	Incongruent	pII	0.702	F12FA_5062	DEFSS
212.71	3.5	Congruent	-	0.799	F16HS_5924	DEFSS
217.258	2	Congruent	-	0.781	M2FA_4644	DEFSS
220.332	2.5	Incongruent	pCI	0.861	M16FS_8676	DEFSS
223.905	3	Incongruent	pII	0.854	F6HA_3882	DEFSS
227.979	2	Congruent	-	0.63	F19FS_6344	DEFSS
231.05	2.5	Congruent	-	1.019	M8FA_5885	DEFSS
234.616	4	Incongruent	pCI	1.258	F32HS_7996	DEFSS
239.687	3.5	Incongruent	pII	1.102	M19HA_9066	DEFSS
244.259	2	Congruent	-	0.61	M3FS_4775	DEFSS
247.332	3.5	Congruent	-	0.812	F3HA_3545	DEFSS
251.906	3	Incongruent	pCI	0.848	M9FA_6121	DEFSS
255.978	4	Incongruent	pII	0.801	F14FA_5638	DEFSS
261.05	2.5	Congruent	-	0.664	M6HS_5354	DEFSS
264.623	3	Congruent	-	0.801	F21HS_6544	DEFSS
268.697	4	Incongruent	pCI	0.732	M17FS_8783	DEFSS
273.768	2	Incongruent	pII	1.036	F37HA_8965	DEFSS
276.839	3.5	Congruent	-	-0.099	M12HA_7030	DEFSS
