onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	3.5	Congruent	-	-0.099	M9FS_6104	DEFSS
4.604	2	Congruent	-	1.058	F13HA_5265	DEFSS
7.676	2.5	Incongruent	pCI	0.894	M4HA_4877	DEFSS
11.26	3	Incongruent	pII	0.784	F7FS_4016	DEFSS
15.307	4	Congruent	-	0.647	F30HS_8495	DEFSS
20.375	3	Congruent	-	0.686	M4FA_4941	DEFSS
24.443	4	Incongruent	pCI	0.936	F32FA_8053	DEFSS
29.51	3.5	Incongruent	pII	0.791	M10HS_6767	DEFSS
34.081	2.5	Congruent	-	0.89	F23HA_7156	DEFSS
37.648	2	Congruent	-	0.626	F13FS_5292	DEFSS
40.714	2	Incongruent	pCI	0.596	F4HS_3664	DEFSS
43.782	3	Incongruent	pII	0.882	M20HA_9192	DEFSS
47.822	4	Congruent	-	1.204	F18FA_6243	DEFSS
52.865	2.5	Congruent	-	0.536	M18HS_8848	DEFSS
56.415	3.5	Incongruent	pCI	0.868	M14FS_7958	DEFSS
60.983	3	Incongruent	pII	0.688	F39HA_9433	DEFSS
65.056	4	Congruent	-	0.801	M10_FA_6823	DEFSS
70.13	2	Congruent	-	0.659	F12HS_5000	DEFSS
73.172	2.5	Incongruent	pCI	0.976	M17FA_8799	DEFSS
76.74	3.5	Incongruent	pII	0.779	F2FS_3470	DEFSS
81.308	2	Congruent	-	0.688	M14HA_7913	DEFSS
84.379	3	Congruent	-	0.765	F7HA_3985	DEFSS
88.45	2.5	Incongruent	pCI	0.932	M2FS_4636	DEFSS
91.994	4	Incongruent	pII	0.679	F18HS_6186	DEFSS
97.037	3.5	Congruent	-	0.705	F39FA_9489	DEFSS
101.607	4	Congruent	-	0.744	M2HS_4493	DEFSS
106.651	2	Incongruent	pCI	0.797	F1HA_3424	DEFSS
109.72	2.5	Incongruent	pII	0.8	M6FA__5449	DEFSS
113.265	3.5	Congruent	-	0.858	M19FS_9117	DEFSS
117.832	3	Congruent	-	0.773	F35HS_8418	DEFSS
121.9	3.5	Incongruent	pCI	0.874	F16FS_5978	DEFSS
126.445	4	Incongruent	pII	0.873	M1FA_4336	DEFSS
131.514	2.5	Congruent	-	1.141	M9HA_6057	DEFSS
135.082	2	Congruent	-	0.737	F4FA_3712	DEFSS
138.127	3	Incongruent	pCI	0.696	M15HS_8316	DEFSS
142.172	2.5	Incongruent	pII	0.708	F21FS_6587	DEFSS
145.745	3.5	Congruent	-	0.803	F19HA_6311	DEFSS
150.294	2	Congruent	-	0.524	M10_4FS_6817	DEFSS
153.336	4	Incongruent	pCI	0.7	F2HS_3448	DEFSS
158.378	3	Incongruent	pII	0.641	F10HA_4379	DEFSS
162.444	2	Congruent	-	0.825	M14FA_7960	DEFSS
165.513	4	Congruent	-	1.109	F30FA_8552	DEFSS
170.558	3.5	Incongruent	pCI	0.803	M8HA_5828	DEFSS
175.104	3	Incongruent	pII	1.037	F35FS_8451	DEFSS
179.17	2.5	Congruent	-	0.584	M1HS_4301	DEFSS
182.736	3	Congruent	-	0.64	F37FA_9020	DEFSS
186.803	2	Incongruent	pCI	0.57	M11FS_6953	DEFSS
189.872	3.5	Incongruent	pII	1.024	F34HA_8219	DEFSS
194.438	4	Congruent	-	0.78	F10FS_4426	DEFSS
199.506	2.5	Congruent	-	0.682	M16HS_8633	DEFSS
203.051	2	Incongruent	pCI	-0.099	M5HA_5140	DEFSS
206.094	4	Incongruent	pII	0.782	F12FA_5062	DEFSS
211.141	3.5	Congruent	-	0.818	F16HS_5924	DEFSS
215.686	3	Congruent	-	1.238	M2FA_4644	DEFSS
219.753	2.5	Incongruent	pCI	0.952	M16FS_8676	DEFSS
223.32	3.5	Incongruent	pII	0.82	F6HA_3882	DEFSS
227.891	2	Congruent	-	0.843	F19FS_6344	DEFSS
230.935	2.5	Congruent	-	1.022	M8FA_5885	DEFSS
234.5	4	Incongruent	pCI	0.742	F32HS_7996	DEFSS
239.566	3	Incongruent	pII	1.184	M19HA_9066	DEFSS
243.607	4	Congruent	-	0.901	M3FS_4775	DEFSS
248.65	2	Congruent	-	0.944	F3HA_3545	DEFSS
251.717	2.5	Incongruent	pCI	0.922	M9FA_6121	DEFSS
255.285	3.5	Incongruent	pII	1.299	F14FA_5638	DEFSS
259.829	3	Congruent	-	0.909	M6HS_5354	DEFSS
263.899	2	Congruent	-	1.076	F21HS_6544	DEFSS
266.968	3.5	Incongruent	pCI	0.843	M17FS_8783	DEFSS
271.536	3	Incongruent	pII	-0.099	F37HA_8965	DEFSS
275.578	2.5	Congruent	-	0.61	M12HA_7030	DEFSS
279.118	4	Congruent	-	0.834	F31FS_7861	DEFSS
284.163	4	Incongruent	pCI	1.018	F3FA_3605	DEFSS
289.208	3	Incongruent	pII	0.734	M3HS_4695	DEFSS
293.253	3.5	Congruent	-	1.267	M11FA_6969	DEFSS
297.82	2.5	Congruent	-	0.559	F14HS_5590	DEFSS
301.366	2	Incongruent	pCI	0.717	M12FS_7070	DEFSS
304.438	2	Incongruent	pII	1.056	F6FS_3906	DEFSS
307.506	3	Congruent	-	0.705	M7HA_5500	DEFSS
311.573	2.5	Congruent	-	0.714	F23FA_7228	DEFSS
315.138	4	Incongruent	pCI	0.493	F31HA_8583	DEFSS
