onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	3.5	Congruent	-	1.597	M9FS_6104	DEFSS
4.612	2	Congruent	-	0.653	F13HA_5265	DEFSS
7.664	2.5	Incongruent	pCI	0.854	M4HA_4877	DEFSS
11.226	3	Incongruent	pII	0.819	F7FS_4016	DEFSS
15.275	4	Congruent	-	0.482	F30HS_8495	DEFSS
20.32	2	Congruent	-	0.722	M4FA_4941	DEFSS
23.367	2.5	Incongruent	pCI	0.776	F32FA_8053	DEFSS
26.914	3	Incongruent	pII	0.692	M10HS_6767	DEFSS
30.962	3.5	Congruent	-	0.921	F23HA_7156	DEFSS
35.512	4	Congruent	-	1.012	F13FS_5292	DEFSS
40.556	4	Incongruent	pCI	0.668	F4HS_3664	DEFSS
45.6	2.5	Incongruent	pII	0.878	M20HA_9192	DEFSS
49.146	2	Congruent	-	0.801	F18FA_6243	DEFSS
52.192	3	Congruent	-	0.643	M18HS_8848	DEFSS
56.239	3.5	Incongruent	pCI	1.077	M14FS_7958	DEFSS
60.783	3	Incongruent	pII	0.646	F39HA_9433	DEFSS
64.827	3.5	Congruent	-	0.833	M10_FA_6823	DEFSS
69.374	4	Congruent	-	0.67	F12HS_5000	DEFSS
74.42	2.5	Incongruent	pCI	0.835	M17FA_8799	DEFSS
77.967	2	Incongruent	pII	1.167	F2FS_3470	DEFSS
81.037	3.5	Congruent	-	0.65	M14HA_7913	DEFSS
85.583	2	Congruent	-	0.628	F7HA_3985	DEFSS
88.63	3	Incongruent	pCI	0.729	M2FS_4636	DEFSS
92.677	4	Incongruent	pII	0.487	F18HS_6186	DEFSS
97.723	2.5	Congruent	-	0.88	F39FA_9489	DEFSS
101.27	3	Congruent	-	0.671	M2HS_4493	DEFSS
105.315	2	Incongruent	pCI	0.868	F1HA_3424	DEFSS
108.364	2.5	Incongruent	pII	0.812	M6FA__5449	DEFSS
111.91	3.5	Congruent	-	0.841	M19FS_9117	DEFSS
116.457	4	Congruent	-	0.576	F35HS_8418	DEFSS
121.504	2	Incongruent	pCI	0.889	F16FS_5978	DEFSS
124.55	3.5	Incongruent	pII	0.916	M1FA_4336	DEFSS
129.096	2.5	Congruent	-	0.695	M9HA_6057	DEFSS
132.639	3	Congruent	-	0.835	F4FA_3712	DEFSS
136.685	4	Incongruent	pCI	0.813	M15HS_8316	DEFSS
141.733	3	Incongruent	pII	0.752	F21FS_6587	DEFSS
145.78	4	Congruent	-	0.614	F19HA_6311	DEFSS
150.827	3.5	Congruent	-	0.764	M10_4FS_6817	DEFSS
155.373	2.5	Incongruent	pCI	0.653	F2HS_3448	DEFSS
158.919	2	Incongruent	pII	0.833	F10HA_4379	DEFSS
161.965	4	Congruent	-	0.877	M14FA_7960	DEFSS
167.013	2.5	Congruent	-	0.815	F30FA_8552	DEFSS
170.559	3.5	Incongruent	pCI	0.928	M8HA_5828	DEFSS
