onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.064	3.5	Congruent	-	1.264	M9FS_6104	DEFSS
4.663	4	Congruent	-	0.985	F13HA_5265	DEFSS
9.756	2	Incongruent	pCI	0.707	M4HA_4877	DEFSS
12.863	2.5	Incongruent	pII	0.84	F7FS_4016	DEFSS
16.446	3	Congruent	-	0.802	F30HS_8495	DEFSS
20.525	4	Congruent	-	0.753	M4FA_4941	DEFSS
25.607	2	Incongruent	pCI	0.891	F32FA_8053	DEFSS
28.655	3.5	Incongruent	pII	0.783	M10HS_6767	DEFSS
33.24	2.5	Congruent	-	0.848	F23HA_7156	DEFSS
36.822	3	Congruent	-	0.701	F13FS_5292	DEFSS
40.9	4	Incongruent	pCI	0.898	F4HS_3664	DEFSS
45.979	3	Incongruent	pII	0.964	M20HA_9192	DEFSS
50.057	2.5	Congruent	-	0.791	F18FA_6243	DEFSS
53.637	3.5	Congruent	-	0.596	M18HS_8848	DEFSS
58.216	2	Incongruent	pCI	0.787	M14FS_7958	DEFSS
61.298	4	Incongruent	pII	0.705	F39HA_9433	DEFSS
66.379	2.5	Congruent	-	0.684	M10_FA_6823	DEFSS
69.961	3.5	Congruent	-	0.567	F12HS_5000	DEFSS
74.547	2	Incongruent	pCI	0.966	M17FA_8799	DEFSS
77.626	3	Incongruent	pII	0.527	F2FS_3470	DEFSS
81.708	2.5	Congruent	-	0.73	M14HA_7913	DEFSS
85.289	2	Congruent	-	0.674	F7HA_3985	DEFSS
88.35	4	Incongruent	pCI	0.873	M2FS_4636	DEFSS
93.428	3	Incongruent	pII	0.7	F18HS_6186	DEFSS
97.507	3.5	Congruent	-	0.721	F39FA_9489	DEFSS
102.09	2	Congruent	-	0.627	M2HS_4493	DEFSS
105.167	3	Incongruent	pCI	0.621	F1HA_3424	DEFSS
109.246	3.5	Incongruent	pII	0.712	M6FA__5449	DEFSS
113.826	2.5	Congruent	-	0.747	M19FS_9117	DEFSS
117.408	4	Congruent	-	0.61	F35HS_8418	DEFSS
122.491	3	Incongruent	pCI	0.812	F16FS_5978	DEFSS
126.572	4	Incongruent	pII	0.971	M1FA_4336	DEFSS
131.655	3.5	Congruent	-	0.848	M9HA_6057	DEFSS
136.228	2.5	Congruent	-	0.76	F4FA_3712	DEFSS
139.808	2	Incongruent	pCI	1.09	M15HS_8316	DEFSS
142.892	2	Incongruent	pII	0.891	F21FS_6587	DEFSS
145.981	4	Congruent	-	0.837	F19HA_6311	DEFSS
151.065	3.5	Congruent	-	0.698	M10_4FS_6817	DEFSS
155.648	3	Incongruent	pCI	0.685	F2HS_3448	DEFSS
159.731	2.5	Incongruent	pII	0.702	F10HA_4379	DEFSS
163.318	4	Congruent	-	0.68	M14FA_7960	DEFSS
168.401	3	Congruent	-	0.787	F30FA_8552	DEFSS
172.483	3.5	Incongruent	pCI	0.73	M8HA_5828	DEFSS
177.065	2	Incongruent	pII	0.788	F35FS_8451	DEFSS
180.152	2.5	Congruent	-	0.661	M1HS_4301	DEFSS
183.736	2.5	Congruent	-	0.682	F37FA_9020	DEFSS
187.321	3.5	Incongruent	pCI	0.582	M11FS_6953	DEFSS
191.908	3	Incongruent	pII	0.725	F34HA_8219	DEFSS
195.992	4	Congruent	-	0.676	F10FS_4426	DEFSS
201.077	2	Congruent	-	0.701	M16HS_8633	DEFSS
204.161	3	Incongruent	pCI	1.002	M5HA_5140	DEFSS
208.244	2	Incongruent	pII	0.944	F12FA_5062	DEFSS
211.325	3.5	Congruent	-	0.743	F16HS_5924	DEFSS
215.909	4	Congruent	-	0.639	M2FA_4644	DEFSS
220.99	2.5	Incongruent	pCI	0.708	M16FS_8676	DEFSS
224.577	3.5	Incongruent	pII	0.751	F6HA_3882	DEFSS
229.16	4	Congruent	-	0.713	F19FS_6344	DEFSS
234.241	2.5	Congruent	-	0.722	M8FA_5885	DEFSS
237.823	2	Incongruent	pCI	1.02	F32HS_7996	DEFSS
240.903	3	Incongruent	pII	0.565	M19HA_9066	DEFSS
244.987	2.5	Congruent	-	0.716	M3FS_4775	DEFSS
248.574	4	Congruent	-	0.559	F3HA_3545	DEFSS
253.658	3	Incongruent	pCI	0.795	M9FA_6121	DEFSS
257.74	2	Incongruent	pII	0.728	F14FA_5638	DEFSS
260.828	3.5	Congruent	-	0.69	M6HS_5354	DEFSS
265.419	2.5	Congruent	-	0.609	F21HS_6544	DEFSS
269.002	2	Incongruent	pCI	0.701	M17FS_8783	DEFSS
272.086	3	Incongruent	pII	0.672	F37HA_8965	DEFSS
276.173	3.5	Congruent	-	0.675	M12HA_7030	DEFSS
280.727	4	Congruent	-	0.646	F31FS_7861	DEFSS
285.792	2	Incongruent	pCI	1.036	F3FA_3605	DEFSS
