onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.945	1	M9FS_6104	NIMH-ChEFS
4.132	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.766	1	F13HA_5265	NIMH-ChEFS
7.709	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.119	1	M4HA_4877	NIMH-ChEFS
12.293	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	1.51	1	F7FS_4016	NIMH-ChEFS
15.345	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.745	1	F30HS_8495	NIMH-ChEFS
20.389	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.875	1	M4FA_4941	NIMH-ChEFS
24.434	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.221	1	F32FA_8053	NIMH-ChEFS
27.477	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.031	1	M10HS_6767	NIMH-ChEFS
32.545	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.929	1	F23HA_7156	NIMH-ChEFS
37.112	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.149	1	F13FS_5292	NIMH-ChEFS
40.68	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.002	1	F4HS_3664	NIMH-ChEFS
44.721	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.068	1	M20HA_9192	NIMH-ChEFS
48.289	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.924	1	F18FA_6243	NIMH-ChEFS
51.343	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.724	1	M18HS_8848	NIMH-ChEFS
55.91	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.282	1	M14FS_7958	NIMH-ChEFS
60.982	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.98	1	F39HA_9433	NIMH-ChEFS
64.05	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.251	1	M10_FA_6823	NIMH-ChEFS
69.12	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.042	1	F12HS_5000	NIMH-ChEFS
73.689	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.176	1	M17FA_8799	NIMH-ChEFS
77.26	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	1.205	0	F2FS_3470	NIMH-ChEFS
81.326	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.972	1	M14HA_7913	NIMH-ChEFS
84.894	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.901	1	F7HA_3985	NIMH-ChEFS
88.963	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.907	1	M2FS_4636	NIMH-ChEFS
94.031	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.916	1	F18HS_6186	NIMH-ChEFS
97.097	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.274	1	F39FA_9489	NIMH-ChEFS
101.653	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.811	1	M2HS_4493	NIMH-ChEFS
106.696	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.52	1	F1HA_3424	NIMH-ChEFS
110.262	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	1.327	0	M6FA__5449	NIMH-ChEFS
114.829	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.116	1	M19FS_9117	NIMH-ChEFS
117.898	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.792	1	F35HS_8418	NIMH-ChEFS
121.944	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.423	1	F16FS_5978	NIMH-ChEFS
126.011	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.657	1	M1FA_4336	NIMH-ChEFS
130.557	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.837	1	M9HA_6057	NIMH-ChEFS
133.602	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	3.108	1	F4FA_3712	NIMH-ChEFS
137.147	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.569	1	M15HS_8316	NIMH-ChEFS
142.194	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	2.084	0	F21FS_6587	NIMH-ChEFS
146.759	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	1.253	0	F19HA_6311	NIMH-ChEFS
151.799	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.274	1	M10_4FS_6817	NIMH-ChEFS
154.867	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.07	1	F2HS_3448	NIMH-ChEFS
158.931	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.246	1	F10HA_4379	NIMH-ChEFS
162.477	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.048	1	M14FA_7960	NIMH-ChEFS
166.045	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	1.422	0	F30FA_8552	NIMH-ChEFS
171.112	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.697	1	M8HA_5828	NIMH-ChEFS
174.158	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.227	1	F35FS_8451	NIMH-ChEFS
178.228	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.771	1	M1HS_4301	NIMH-ChEFS
182.796	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.357	1	F37FA_9020	NIMH-ChEFS
187.366	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	2.148	1	M11FS_6953	NIMH-ChEFS
190.935	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.447	1	F34HA_8219	NIMH-ChEFS
196.006	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.978	1	F10FS_4426	NIMH-ChEFS
200.076	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M16HS_8633	NIMH-ChEFS
203.119	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.635	1	M5HA_5140	NIMH-ChEFS
206.666	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.183	1	F12FA_5062	NIMH-ChEFS
