onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.071	3.5	Congruent	-	0.992	M9FS_6104	DEFSS
4.637	4	Congruent	-	0.9	F13HA_5265	DEFSS
9.702	2	Incongruent	pCI	0.933	M4HA_4877	DEFSS
12.794	2.5	Incongruent	pII	1.047	F7FS_4016	DEFSS
16.376	3	Congruent	-	0.648	F30HS_8495	DEFSS
20.453	4	Congruent	-	0.64	M4FA_4941	DEFSS
25.511	2	Incongruent	pCI	0.975	F32FA_8053	DEFSS
28.589	3.5	Incongruent	pII	0.663	M10HS_6767	DEFSS
33.165	2.5	Congruent	-	0.926	F23HA_7156	DEFSS
36.716	3	Congruent	-	0.966	F13FS_5292	DEFSS
40.77	4	Incongruent	pCI	1.1	F4HS_3664	DEFSS
45.846	3	Incongruent	pII	1.051	M20HA_9192	DEFSS
49.893	2.5	Congruent	-	1.051	F18FA_6243	DEFSS
53.47	3.5	Congruent	-	0.614	M18HS_8848	DEFSS
58.026	2	Incongruent	pCI	1.057	M14FS_7958	DEFSS
61.078	4	Incongruent	pII	0.973	F39HA_9433	DEFSS
66.129	2.5	Congruent	-	1.295	M10_FA_6823	DEFSS
69.68	3.5	Congruent	-	0.549	F12HS_5000	DEFSS
74.237	2	Incongruent	pCI	0.897	M17FA_8799	DEFSS
77.284	3	Incongruent	pII	0.917	F2FS_3470	DEFSS
81.364	2.5	Congruent	-	0.67	M14HA_7913	DEFSS
84.916	2	Congruent	-	0.772	F7HA_3985	DEFSS
87.995	4	Incongruent	pCI	1.289	M2FS_4636	DEFSS
93.047	3	Incongruent	pII	1.034	F18HS_6186	DEFSS
97.121	3.5	Congruent	-	1.084	F39FA_9489	DEFSS
101.676	2	Congruent	-	0.682	M2HS_4493	DEFSS
104.733	3	Incongruent	pCI	1.262	F1HA_3424	DEFSS
108.786	3.5	Incongruent	pII	1.218	M6FA__5449	DEFSS
113.338	2.5	Congruent	-	0.769	M19FS_9117	DEFSS
116.893	4	Congruent	-	0.695	F35HS_8418	DEFSS
121.95	3	Incongruent	pCI	1.047	F16FS_5978	DEFSS
126.002	4	Incongruent	pII	1.217	M1FA_4336	DEFSS
131.053	3.5	Congruent	-	0.897	M9HA_6057	DEFSS
135.607	2.5	Congruent	-	0.964	F4FA_3712	DEFSS
139.184	2	Incongruent	pCI	1.146	M15HS_8316	DEFSS
142.261	2	Incongruent	pII	0.895	F21FS_6587	DEFSS
145.315	4	Congruent	-	0.681	F19HA_6311	DEFSS
150.369	3.5	Congruent	-	0.859	M10_4FS_6817	DEFSS
154.925	3	Incongruent	pCI	1.07	F2HS_3448	DEFSS
158.977	2.5	Incongruent	pII	0.839	F10HA_4379	DEFSS
162.523	4	Congruent	-	0.9	M14FA_7960	DEFSS
167.572	3	Congruent	-	1.115	F30FA_8552	DEFSS
171.651	3.5	Incongruent	pCI	0.845	M8HA_5828	DEFSS
176.206	2	Incongruent	pII	0.562	F35FS_8451	DEFSS
179.286	2.5	Congruent	-	0.907	M1HS_4301	DEFSS
182.864	2.5	Congruent	-	0.642	F37FA_9020	DEFSS
186.442	3.5	Incongruent	pCI	0.781	M11FS_6953	DEFSS
190.997	3	Incongruent	pII	0.908	F34HA_8219	DEFSS
195.048	4	Congruent	-	0.945	F10FS_4426	DEFSS
200.1	2	Congruent	-	0.754	M16HS_8633	DEFSS
203.177	3	Incongruent	pCI	1.355	M5HA_5140	DEFSS
207.234	2	Incongruent	pII	1.17	F12FA_5062	DEFSS
210.308	3.5	Congruent	-	0.752	F16HS_5924	DEFSS
214.86	4	Congruent	-	1.166	M2FA_4644	DEFSS
