onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.054	3	Congruent	-	0.648	M9FS_6104	DEFSS
4.116	2	Congruent	-	0.571	F13HA_5265	DEFSS
7.171	2.5	Incongruent	pCI	0.755	M4HA_4877	DEFSS
10.74	4	Incongruent	pII	0.737	F7FS_4016	DEFSS
15.793	3.5	Congruent	-	0.73	F30HS_8495	DEFSS
20.343	4	Congruent	-	0.639	M4FA_4941	DEFSS
25.389	3	Incongruent	pCI	0.715	F32FA_8053	DEFSS
29.435	3.5	Incongruent	pII	0.615	M10HS_6767	DEFSS
33.985	2.5	Congruent	-	0.667	F23HA_7156	DEFSS
37.532	2	Congruent	-	0.662	F13FS_5292	DEFSS
40.58	4	Incongruent	pCI	0.659	F4HS_3664	DEFSS
45.627	3	Incongruent	pII	0.586	M20HA_9192	DEFSS
49.676	2	Congruent	-	0.614	F18FA_6243	DEFSS
52.726	2.5	Congruent	-	0.59	M18HS_8848	DEFSS
56.276	3.5	Incongruent	pCI	0.73	M14FS_7958	DEFSS
60.824	2	Incongruent	pII	0.958	F39HA_9433	DEFSS
63.873	3.5	Congruent	-	0.553	M10_FA_6823	DEFSS
68.42	4	Congruent	-	0.566	F12HS_5000	DEFSS
73.468	3	Incongruent	pCI	0.762	M17FA_8799	DEFSS
77.516	2.5	Incongruent	pII	0.91	F2FS_3470	DEFSS
81.065	3.5	Congruent	-	0.6	M14HA_7913	DEFSS
85.618	4	Congruent	-	0.761	F7HA_3985	DEFSS
90.667	2.5	Incongruent	pCI	0.554	M2FS_4636	DEFSS
94.215	2	Incongruent	pII	0.722	F18HS_6186	DEFSS
97.262	3	Congruent	-	0.644	F39FA_9489	DEFSS
101.312	3.5	Congruent	-	0.662	M2HS_4493	DEFSS
105.861	2	Incongruent	pCI	0.739	F1HA_3424	DEFSS
108.911	4	Incongruent	pII	0.954	M6FA__5449	DEFSS
113.96	3	Congruent	-	0.601	M19FS_9117	DEFSS
118.011	2.5	Congruent	-	0.608	F35HS_8418	DEFSS
121.562	3.5	Incongruent	pCI	1.064	F16FS_5978	DEFSS
126.113	2	Incongruent	pII	0.626	M1FA_4336	DEFSS
129.163	2.5	Congruent	-	0.738	M9HA_6057	DEFSS
132.712	4	Congruent	-	0.804	F4FA_3712	DEFSS
137.759	3	Incongruent	pCI	0.597	M15HS_8316	DEFSS
141.808	3	Incongruent	pII	0.647	F21FS_6587	DEFSS
145.857	2.5	Congruent	-	0.573	F19HA_6311	DEFSS
149.401	4	Congruent	-	0.541	M10_4FS_6817	DEFSS
154.449	3.5	Incongruent	pCI	1.256	F2HS_3448	DEFSS
158.996	2	Incongruent	pII	0.974	F10HA_4379	DEFSS
162.043	4	Congruent	-	1.053	M14FA_7960	DEFSS
167.09	3	Congruent	-	0.725	F30FA_8552	DEFSS
171.133	2	Incongruent	pCI	0.614	M8HA_5828	DEFSS
174.183	2.5	Incongruent	pII	0.869	F35FS_8451	DEFSS
177.731	3.5	Congruent	-	0.358	M1HS_4301	DEFSS
182.279	3.5	Congruent	-	0.688	F37FA_9020	DEFSS
186.828	3	Incongruent	pCI	0.794	M11FS_6953	DEFSS
190.878	2	Incongruent	pII	0.675	F34HA_8219	DEFSS
193.925	4	Congruent	-	0.703	F10FS_4426	DEFSS
199.002	2.5	Congruent	-	0.641	M16HS_8633	DEFSS
202.555	4	Incongruent	pCI	1.118	M5HA_5140	DEFSS
207.604	3	Incongruent	pII	0.65	F12FA_5062	DEFSS
211.655	2	Congruent	-	1.082	F16HS_5924	DEFSS
214.701	3.5	Congruent	-	0.663	M2FA_4644	DEFSS
219.249	2.5	Incongruent	pCI	0.717	M16FS_8676	DEFSS
222.796	2.5	Incongruent	pII	0.687	F6HA_3882	DEFSS
226.344	3.5	Congruent	-	0.85	F19FS_6344	DEFSS
230.891	2	Congruent	-	0.717	M8FA_5885	DEFSS
233.939	3	Incongruent	pCI	0.634	F32HS_7996	DEFSS
237.987	4	Incongruent	pII	0.769	M19HA_9066	DEFSS
243.035	3.5	Congruent	-	0.704	M3FS_4775	DEFSS
247.585	2	Congruent	-	0.667	F3HA_3545	DEFSS
250.634	4	Incongruent	pCI	0.662	M9FA_6121	DEFSS
255.684	3	Incongruent	pII	0.779	F14FA_5638	DEFSS
259.734	2.5	Congruent	-	0.438	M6HS_5354	DEFSS
263.284	4	Congruent	-	0.591	F21HS_6544	DEFSS
268.335	2.5	Incongruent	pCI	0.632	M17FS_8783	DEFSS
271.884	3.5	Incongruent	pII	0.55	F37HA_8965	DEFSS
276.432	2	Congruent	-	0.633	M12HA_7030	DEFSS
279.478	3	Congruent	-	0.577	F31FS_7861	DEFSS
283.526	2.5	Incongruent	pCI	0.666	F3FA_3605	DEFSS
287.074	3.5	Incongruent	pII	0.663	M3HS_4695	DEFSS
291.617	4	Congruent	-	0.696	M11FA_6969	DEFSS
296.676	3	Congruent	-	0.535	F14HS_5590	DEFSS
300.73	2	Incongruent	pCI	0.811	M12FS_7070	DEFSS
303.779	3	Incongruent	pII	0.837	F6FS_3906	DEFSS
307.83	4	Congruent	-	0.734	M7HA_5500	DEFSS
312.878	3.5	Congruent	-	0.789	F23FA_7228	DEFSS
317.427	2.5	Incongruent	pCI	1.084	F31HA_8583	DEFSS
320.974	2	Incongruent	pII	0.729	M11HS_6885	DEFSS
324.021	2.5	Congruent	-	0.561	M3FA_4789	DEFSS
327.568	2	Congruent	-	0.676	F34FS_8257	DEFSS
330.618	4	Incongruent	pCI	0.618	M17HS_8732	DEFSS
335.663	3	Incongruent	pII	0.695	F7FA_4040	DEFSS
339.706	3.5	Congruent	-	0.712	F10HS_4372	DEFSS
344.253	4	Congruent	-	0.782	M1FS_4325	DEFSS
349.302	2.5	Incongruent	pCI	0.663	M6_1FA_5445	DEFSS
352.851	3	Incongruent	pII	0.612	F35HA_8422	DEFSS
356.9	2	Congruent	-	0.76	M16HA_8638	DEFSS
359.946	3.5	Congruent	-	0.621	F12FS_5036	DEFSS
364.496	4	Incongruent	pCI	0.679	F1HS_3423	DEFSS
369.57	2	Incongruent	pII	0.609	M7FA_5539	DEFSS
372.615	3	Congruent	-	0.558	F34FA_8267	DEFSS
376.664	2.5	Congruent	-	0.971	M8HS_5817	DEFSS
380.214	3.5	Incongruent	pCI	0.726	F23FS_7205	DEFSS
384.762	2	Incongruent	pII	0.898	M1HA_4302	DEFSS
387.81	2.5	Congruent	-	0.806	M5FS_5188	DEFSS
391.36	3.5	Congruent	-	0.826	F18HA_6193	DEFSS
395.908	3	Incongruent	pCI	0.924	M20FA_9277	DEFSS
399.958	4	Incongruent	pII	0.771	F10FA_4434	DEFSS
405.008	3	Congruent	-	0.572	F7HS_3986	DEFSS
