onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.055	3.5	Congruent	-	0.869	M9FS_6104	DEFSS
4.618	4	Congruent	-	0.636	F13HA_5265	DEFSS
9.676	2	Incongruent	pCI	0.688	M4HA_4877	DEFSS
12.748	2.5	Incongruent	pII	0.694	F7FS_4016	DEFSS
16.303	3	Congruent	-	0.603	F30HS_8495	DEFSS
20.353	4	Congruent	-	0.485	M4FA_4941	DEFSS
25.403	2	Incongruent	pCI	0.591	F32FA_8053	DEFSS
28.451	3.5	Incongruent	pII	0.91	M10HS_6767	DEFSS
33	2.5	Congruent	-	0.646	F23HA_7156	DEFSS
36.545	3	Congruent	-	0.924	F13FS_5292	DEFSS
40.593	4	Incongruent	pCI	0.647	F4HS_3664	DEFSS
45.642	3	Incongruent	pII	0.64	M20HA_9192	DEFSS
49.689	2.5	Congruent	-	0.612	F18FA_6243	DEFSS
53.238	3.5	Congruent	-	0.748	M18HS_8848	DEFSS
57.789	2	Incongruent	pCI	0.644	M14FS_7958	DEFSS
60.839	4	Incongruent	pII	1.224	F39HA_9433	DEFSS
65.888	2.5	Congruent	-	0.802	M10_FA_6823	DEFSS
69.437	3.5	Congruent	-	0.817	F12HS_5000	DEFSS
73.986	2	Incongruent	pCI	0.583	M17FA_8799	DEFSS
77.033	3	Incongruent	pII	0.598	F2FS_3470	DEFSS
81.083	2.5	Congruent	-	0.764	M14HA_7913	DEFSS
84.633	2	Congruent	-	0.976	F7HA_3985	DEFSS
87.682	4	Incongruent	pCI	0.684	M2FS_4636	DEFSS
92.729	3	Incongruent	pII	0.619	F18HS_6186	DEFSS
96.777	3.5	Congruent	-	0.545	F39FA_9489	DEFSS
101.327	2	Congruent	-	0.506	M2HS_4493	DEFSS
104.374	3	Incongruent	pCI	0.531	F1HA_3424	DEFSS
108.424	3.5	Incongruent	pII	0.742	M6FA__5449	DEFSS
112.969	2.5	Congruent	-	0.658	M19FS_9117	DEFSS
116.519	4	Congruent	-	0.646	F35HS_8418	DEFSS
121.567	3	Incongruent	pCI	0.616	F16FS_5978	DEFSS
125.617	4	Incongruent	pII	0.65	M1FA_4336	DEFSS
130.667	3.5	Congruent	-	0.6	M9HA_6057	DEFSS
135.214	2.5	Congruent	-	0.727	F4FA_3712	DEFSS
138.761	2	Incongruent	pCI	0.723	M15HS_8316	DEFSS
141.812	2	Incongruent	pII	0.638	F21FS_6587	DEFSS
144.86	4	Congruent	-	0.757	F19HA_6311	DEFSS
149.908	3.5	Congruent	-	0.546	M10_4FS_6817	DEFSS
154.453	3	Incongruent	pCI	0.684	F2HS_3448	DEFSS
158.501	2.5	Incongruent	pII	0.654	F10HA_4379	DEFSS
162.054	4	Congruent	-	0.573	M14FA_7960	DEFSS
167.103	3	Congruent	-	0.693	F30FA_8552	DEFSS
171.153	3.5	Incongruent	pCI	0.694	M8HA_5828	DEFSS
175.726	2	Incongruent	pII	0.754	F35FS_8451	DEFSS
178.775	2.5	Congruent	-	0.856	M1HS_4301	DEFSS
182.324	2.5	Congruent	-	0.565	F37FA_9020	DEFSS
185.874	3.5	Incongruent	pCI	0.681	M11FS_6953	DEFSS
190.421	3	Incongruent	pII	0.631	F34HA_8219	DEFSS
194.469	4	Congruent	-	0.876	F10FS_4426	DEFSS
199.519	2	Congruent	-	0.771	M16HS_8633	DEFSS
202.567	3	Incongruent	pCI	1.125	M5HA_5140	DEFSS
206.615	2	Incongruent	pII	0.961	F12FA_5062	DEFSS
209.665	3.5	Congruent	-	0.671	F16HS_5924	DEFSS
214.211	4	Congruent	-	0.68	M2FA_4644	DEFSS
219.261	2.5	Incongruent	pCI	0.617	M16FS_8676	DEFSS
222.809	3.5	Incongruent	pII	1.035	F6HA_3882	DEFSS
227.355	4	Congruent	-	0.623	F19FS_6344	DEFSS
232.402	2.5	Congruent	-	0.577	M8FA_5885	DEFSS
235.95	2	Incongruent	pCI	0.646	F32HS_7996	DEFSS
238.996	3	Incongruent	pII	0.434	M19HA_9066	DEFSS
243.039	2.5	Congruent	-	0.426	M3FS_4775	DEFSS
246.588	4	Congruent	-	0.604	F3HA_3545	DEFSS
251.638	3	Incongruent	pCI	0.59	M9FA_6121	DEFSS
255.688	2	Incongruent	pII	0.741	F14FA_5638	DEFSS
258.736	3.5	Congruent	-	0.638	M6HS_5354	DEFSS
263.287	2.5	Congruent	-	0.708	F21HS_6544	DEFSS
266.83	2	Incongruent	pCI	0.866	M17FS_8783	DEFSS
269.874	3	Incongruent	pII	0.707	F37HA_8965	DEFSS
273.924	3.5	Congruent	-	0.602	M12HA_7030	DEFSS
278.471	4	Congruent	-	0.602	F31FS_7861	DEFSS
283.522	2	Incongruent	pCI	0.664	F3FA_3605	DEFSS
286.569	4	Incongruent	pII	0.905	M3HS_4695	DEFSS
291.617	3	Congruent	-	0.717	M11FA_6969	DEFSS
295.666	3.5	Congruent	-	0.689	F14HS_5590	DEFSS
300.219	2.5	Incongruent	pCI	0.696	M12FS_7070	DEFSS
303.765	3.5	Incongruent	pII	0.743	F6FS_3906	DEFSS
308.314	2	Congruent	-	0.634	M7HA_5500	DEFSS
311.362	4	Congruent	-	0.653	F23FA_7228	DEFSS
316.411	3	Incongruent	pCI	0.83	F31HA_8583	DEFSS
320.46	2.5	Incongruent	pII	0.671	M11HS_6885	DEFSS
324.007	2.5	Congruent	-	0.578	M3FA_4789	DEFSS
327.553	2	Congruent	-	0.767	F34FS_8257	DEFSS
330.601	3	Incongruent	pCI	0.7	M17HS_8732	DEFSS
334.646	3.5	Incongruent	pII	0.593	F7FA_4040	DEFSS
339.191	4	Congruent	-	0.704	F10HS_4372	DEFSS
344.239	2	Congruent	-	0.52	M1FS_4325	DEFSS
347.289	3.5	Incongruent	pCI	0.789	M6_1FA_5445	DEFSS
351.837	4	Incongruent	pII	0.784	F35HA_8422	DEFSS
356.885	3	Congruent	-	0.861	M16HA_8638	DEFSS
360.932	2.5	Congruent	-	0.714	F12FS_5036	DEFSS
364.505	2	Incongruent	pCI	0.705	F1HS_3423	DEFSS
367.555	3.5	Incongruent	pII	0.686	M7FA_5539	DEFSS
372.103	3	Congruent	-	0.596	F34FA_8267	DEFSS
376.15	2.5	Congruent	-	0.699	M8HS_5817	DEFSS
379.7	4	Incongruent	pCI	0.656	F23FS_7205	DEFSS
384.747	2.5	Incongruent	pII	0.678	M1HA_4302	DEFSS
388.295	3	Congruent	-	0.587	M5FS_5188	DEFSS
392.345	2	Congruent	-	0.875	F18HA_6193	DEFSS
395.398	4	Incongruent	pCI	0.634	M20FA_9277	DEFSS
400.449	3.5	Incongruent	pII	0.745	F10FA_4434	DEFSS
404.999	3.5	Congruent	-	0.592	F7HS_3986	DEFSS
409.548	2.5	Congruent	-	0.591	M12HS_7022	DEFSS
413.098	3	Incongruent	pCI	2.285	M7FS_5530	DEFSS
417.146	2	Incongruent	pII	1.316	F21HA_6550	DEFSS
420.196	4	Congruent	-	0.562	M17HA_8742	DEFSS
425.24	3	Congruent	-	0.625	F39FS_9475	DEFSS
429.289	3.5	Incongruent	pCI	0.51	M11HA_6890	DEFSS
433.839	4	Incongruent	pII	0.597	F19FA_6353	DEFSS
438.915	2.5	Congruent	-	0.626	M15FA_8374	DEFSS
442.464	2	Congruent	-	0.764	F13HS_5255	DEFSS
445.513	2.5	Incongruent	pCI	0.706	M20HS_9191	DEFSS
449.063	3	Incongruent	pII	0.557	M6FS_5422	DEFSS
453.116	3.5	Congruent	-	0.493	F16HA_5934	DEFSS
457.665	2	Congruent	-	0.531	M18FA_8913	DEFSS
460.713	4	Incongruent	pCI	0.669	F39HS_9426	DEFSS
465.762	4	Incongruent	pII	0.674	F3FS_3596	DEFSS
470.811	3	Congruent	-	0.554	M8FS_5869	DEFSS
474.86	2	Congruent	-	0.784	M4HS_4862	DEFSS
477.907	3.5	Incongruent	pCI	0.747	F2HA_3451	DEFSS
482.455	2.5	Incongruent	pII	0.668	M10HA_6772	DEFSS
486.005	4	Congruent	-	0.508	F18FS_6229	DEFSS
491.054	3.5	Congruent	-	0.643	F31HS_8581	DEFSS
495.603	2	Incongruent	pCI	0.767	M12FA_7082	DEFSS
