onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.064	3.5	Congruent	-	1.44	M9FS_6104	DEFSS
4.657	4	Congruent	-	0.682	F13HA_5265	DEFSS
9.754	2	Incongruent	pCI	0.845	M4HA_4877	DEFSS
12.816	2.5	Incongruent	pII	0.908	F7FS_4016	DEFSS
16.405	3	Congruent	-	0.694	F30HS_8495	DEFSS
20.486	4	Congruent	-	0.623	M4FA_4941	DEFSS
25.567	2	Incongruent	pCI	0.827	F32FA_8053	DEFSS
28.644	3.5	Incongruent	pII	0.945	M10HS_6767	DEFSS
33.229	2.5	Congruent	-	0.73	F23HA_7156	DEFSS
36.812	3	Congruent	-	0.867	F13FS_5292	DEFSS
40.893	4	Incongruent	pCI	1.206	F4HS_3664	DEFSS
45.978	3	Incongruent	pII	1.381	M20HA_9192	DEFSS
50.061	2.5	Congruent	-	1.333	F18FA_6243	DEFSS
53.642	3.5	Congruent	-	0.632	M18HS_8848	DEFSS
58.225	2	Incongruent	pCI	1.009	M14FS_7958	DEFSS
61.308	4	Incongruent	pII	1.071	F39HA_9433	DEFSS
66.375	2.5	Congruent	-	0.694	M10_FA_6823	DEFSS
69.957	3.5	Congruent	-	0.712	F12HS_5000	DEFSS
74.541	2	Incongruent	pCI	0.708	M17FA_8799	DEFSS
77.628	3	Incongruent	pII	0.761	F2FS_3470	DEFSS
81.71	2.5	Congruent	-	0.934	M14HA_7913	DEFSS
85.293	2	Congruent	-	0.571	F7HA_3985	DEFSS
88.373	4	Incongruent	pCI	0.791	M2FS_4636	DEFSS
93.452	3	Incongruent	pII	1.177	F18HS_6186	DEFSS
97.529	3.5	Congruent	-	0.695	F39FA_9489	DEFSS
102.109	2	Congruent	-	0.545	M2HS_4493	DEFSS
105.185	3	Incongruent	pCI	0.679	F1HA_3424	DEFSS
109.264	3.5	Incongruent	pII	0.535	M6FA__5449	DEFSS
113.85	2.5	Congruent	-	0.514	M19FS_9117	DEFSS
117.427	4	Congruent	-	0.607	F35HS_8418	DEFSS
122.509	3	Incongruent	pCI	0.785	F16FS_5978	DEFSS
126.59	4	Incongruent	pII	1.069	M1FA_4336	DEFSS
131.667	3.5	Congruent	-	0.742	M9HA_6057	DEFSS
136.247	2.5	Congruent	-	0.837	F4FA_3712	DEFSS
139.823	2	Incongruent	pCI	1.386	M15HS_8316	DEFSS
142.91	2	Incongruent	pII	1.034	F21FS_6587	DEFSS
145.998	4	Congruent	-	0.711	F19HA_6311	DEFSS
151.079	3.5	Congruent	-	0.715	M10_4FS_6817	DEFSS
155.661	3	Incongruent	pCI	1.273	F2HS_3448	DEFSS
159.744	2.5	Incongruent	pII	1.1	F10HA_4379	DEFSS
163.328	4	Congruent	-	0.691	M14FA_7960	DEFSS
168.41	3	Congruent	-	0.624	F30FA_8552	DEFSS
172.492	3.5	Incongruent	pCI	0.502	M8HA_5828	DEFSS
177.08	2	Incongruent	pII	0.779	F35FS_8451	DEFSS
180.168	2.5	Congruent	-	0.661	M1HS_4301	DEFSS
183.75	2.5	Congruent	-	0.654	F37FA_9020	DEFSS
187.338	3.5	Incongruent	pCI	1.126	M11FS_6953	DEFSS
191.926	3	Incongruent	pII	0.548	F34HA_8219	DEFSS
196.008	4	Congruent	-	0.776	F10FS_4426	DEFSS
201.085	2	Congruent	-	0.629	M16HS_8633	DEFSS
204.173	3	Incongruent	pCI	1.361	M5HA_5140	DEFSS
208.255	2	Incongruent	pII	0.849	F12FA_5062	DEFSS
211.34	3.5	Congruent	-	0.774	F16HS_5924	DEFSS
215.927	4	Congruent	-	0.602	M2FA_4644	DEFSS
221.016	2.5	Incongruent	pCI	0.788	M16FS_8676	DEFSS
224.599	3.5	Incongruent	pII	0.56	F6HA_3882	DEFSS
229.18	4	Congruent	-	0.719	F19FS_6344	DEFSS
234.261	2.5	Congruent	-	0.503	M8FA_5885	DEFSS
237.838	2	Incongruent	pCI	0.561	F32HS_7996	DEFSS
240.922	3	Incongruent	pII	0.597	M19HA_9066	DEFSS
245.003	2.5	Congruent	-	0.611	M3FS_4775	DEFSS
248.583	4	Congruent	-	0.681	F3HA_3545	DEFSS
253.668	3	Incongruent	pCI	0.531	M9FA_6121	DEFSS
257.75	2	Incongruent	pII	0.649	F14FA_5638	DEFSS
260.833	3.5	Congruent	-	0.811	M6HS_5354	DEFSS
265.414	2.5	Congruent	-	1.03	F21HS_6544	DEFSS
268.998	2	Incongruent	pCI	0.916	M17FS_8783	DEFSS
272.075	3	Incongruent	pII	0.789	F37HA_8965	DEFSS
276.155	3.5	Congruent	-	0.939	M12HA_7030	DEFSS
280.737	4	Congruent	-	0.802	F31FS_7861	DEFSS
285.818	2	Incongruent	pCI	1.066	F3FA_3605	DEFSS
288.9	4	Incongruent	pII	1.179	M3HS_4695	DEFSS
293.98	3	Congruent	-	0.699	M11FA_6969	DEFSS
298.067	3.5	Congruent	-	0.472	F14HS_5590	DEFSS
302.65	2.5	Incongruent	pCI	0.889	M12FS_7070	DEFSS
306.232	3.5	Incongruent	pII	1.352	F6FS_3906	DEFSS
310.818	2	Congruent	-	0.666	M7HA_5500	DEFSS
313.896	4	Congruent	-	1.008	F23FA_7228	DEFSS
318.979	3	Incongruent	pCI	0.665	F31HA_8583	DEFSS
323.062	2.5	Incongruent	pII	0.782	M11HS_6885	DEFSS
326.642	2.5	Congruent	-	0.977	M3FA_4789	DEFSS
330.228	2	Congruent	-	1.006	F34FS_8257	DEFSS
333.313	3	Incongruent	pCI	0.691	M17HS_8732	DEFSS
337.399	3.5	Incongruent	pII	0.82	F7FA_4040	DEFSS
341.982	4	Congruent	-	0.912	F10HS_4372	DEFSS
347.067	2	Congruent	-	0.487	M1FS_4325	DEFSS
350.15	3.5	Incongruent	pCI	0.794	M6_1FA_5445	DEFSS
354.736	4	Incongruent	pII	0.603	F35HA_8422	DEFSS
359.817	3	Congruent	-	0.732	M16HA_8638	DEFSS
363.896	2.5	Congruent	-	0.968	F12FS_5036	DEFSS
367.476	2	Incongruent	pCI	0.828	F1HS_3423	DEFSS
370.558	3.5	Incongruent	pII	1.046	M7FA_5539	DEFSS
375.108	3	Congruent	-	0.666	F34FA_8267	DEFSS
379.192	2.5	Congruent	-	0.677	M8HS_5817	DEFSS
382.776	4	Incongruent	pCI	0.638	F23FS_7205	DEFSS
387.86	2.5	Incongruent	pII	0.829	M1HA_4302	DEFSS
391.44	3	Congruent	-	0.739	M5FS_5188	DEFSS
395.521	2	Congruent	-	0.613	F18HA_6193	DEFSS
398.602	4	Incongruent	pCI	0.877	M20FA_9277	DEFSS
403.654	3.5	Incongruent	pII	0.715	F10FA_4434	DEFSS
408.239	3.5	Congruent	-	0.72	F7HS_3986	DEFSS
412.823	2.5	Congruent	-	0.726	M12HS_7022	DEFSS
416.401	3	Incongruent	pCI	1.063	M7FS_5530	DEFSS
420.481	2	Incongruent	pII	0.733	F21HA_6550	DEFSS
423.564	4	Congruent	-	0.75	M17HA_8742	DEFSS
428.645	3	Congruent	-	0.714	F39FS_9475	DEFSS
432.717	3.5	Incongruent	pCI	0.677	M11HA_6890	DEFSS
437.291	4	Incongruent	pII	0.943	F19FA_6353	DEFSS
442.373	2.5	Congruent	-	0.866	M15FA_8374	DEFSS
445.953	2	Congruent	-	0.986	F13HS_5255	DEFSS
449.033	2.5	Incongruent	pCI	1.131	M20HS_9191	DEFSS
452.616	3	Incongruent	pII	0.578	M6FS_5422	DEFSS
456.7	3.5	Congruent	-	0.829	F16HA_5934	DEFSS
461.28	2	Congruent	-	0.724	M18FA_8913	DEFSS
464.361	4	Incongruent	pCI	0.798	F39HS_9426	DEFSS
469.443	4	Incongruent	pII	0.816	F3FS_3596	DEFSS
474.528	3	Congruent	-	0.646	M8FS_5869	DEFSS
478.61	2	Congruent	-	0.604	M4HS_4862	DEFSS
481.697	3.5	Incongruent	pCI	0.896	F2HA_3451	DEFSS
486.28	2.5	Incongruent	pII	0.729	M10HA_6772	DEFSS
489.861	4	Congruent	-	0.828	F18FS_6229	DEFSS
494.944	3.5	Congruent	-	0.805	F31HS_8581	DEFSS
