onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.054	3	Congruent	-	0.925	M9FS_6104	DEFSS
4.133	4	Congruent	-	0.622	F13HA_5265	DEFSS
9.212	2.5	Incongruent	pCI	0.856	M4HA_4877	DEFSS
12.794	2	Incongruent	pII	0.857	F7FS_4016	DEFSS
15.864	3.5	Congruent	-	0.718	F30HS_8495	DEFSS
20.431	2	Congruent	-	0.723	M4FA_4941	DEFSS
23.479	3.5	Incongruent	pCI	0.751	F32FA_8053	DEFSS
28.025	3	Incongruent	pII	0.803	M10HS_6767	DEFSS
32.073	4	Congruent	-	0.861	F23HA_7156	DEFSS
37.118	2.5	Congruent	-	0.683	F13FS_5292	DEFSS
40.685	3.5	Incongruent	pCI	0.9	F4HS_3664	DEFSS
45.233	2	Incongruent	pII	1.149	M20HA_9192	DEFSS
48.301	2.5	Congruent	-	0.799	F18FA_6243	DEFSS
51.846	3	Congruent	-	0.74	M18HS_8848	DEFSS
55.894	4	Incongruent	pCI	0.914	M14FS_7958	DEFSS
60.937	3	Incongruent	pII	0.84	F39HA_9433	DEFSS
64.98	4	Congruent	-	1.185	M10_FA_6823	DEFSS
70.027	3.5	Congruent	-	-0.099	F12HS_5000	DEFSS
74.571	2.5	Incongruent	pCI	-0.099	M17FA_8799	DEFSS
78.114	2	Incongruent	pII	0.857	F2FS_3470	DEFSS
81.161	2	Congruent	-	0.553	M14HA_7913	DEFSS
84.232	3	Congruent	-	0.616	F7HA_3985	DEFSS
88.303	4	Incongruent	pCI	0.701	M2FS_4636	DEFSS
93.347	2.5	Incongruent	pII	0.807	F18HS_6186	DEFSS
96.892	3.5	Congruent	-	0.97	F39FA_9489	DEFSS
101.46	3	Congruent	-	0.616	M2HS_4493	DEFSS
105.533	4	Incongruent	pCI	0.728	F1HA_3424	DEFSS
110.578	2	Incongruent	pII	0.782	M6FA__5449	DEFSS
113.621	2.5	Congruent	-	0.755	M19FS_9117	DEFSS
117.192	3.5	Congruent	-	0.749	F35HS_8418	DEFSS
121.735	2	Incongruent	pCI	-0.099	F16FS_5978	DEFSS
124.777	3	Incongruent	pII	0.782	M1FA_4336	DEFSS
128.847	2.5	Congruent	-	0.574	M9HA_6057	DEFSS
132.417	4	Congruent	-	0.681	F4FA_3712	DEFSS
137.484	3.5	Incongruent	pCI	0.406	M15HS_8316	DEFSS
142.028	4	Incongruent	pII	0.599	F21FS_6587	DEFSS
147.082	2	Congruent	-	0.889	F19HA_6311	DEFSS
150.129	2.5	Congruent	-	0.728	M10_4FS_6817	DEFSS
153.695	3.5	Incongruent	pCI	0.966	F2HS_3448	DEFSS
158.263	3	Incongruent	pII	0.823	F10HA_4379	DEFSS
162.307	3.5	Congruent	-	0.663	M14FA_7960	DEFSS
166.877	4	Congruent	-	0.727	F30FA_8552	DEFSS
171.944	2.5	Incongruent	pCI	0.807	M8HA_5828	DEFSS
175.513	2	Incongruent	pII	0.751	F35FS_8451	DEFSS
178.582	3	Congruent	-	0.863	M1HS_4301	DEFSS
182.651	2.5	Congruent	-	1.295	F37FA_9020	DEFSS
186.196	3.5	Incongruent	pCI	0.971	M11FS_6953	DEFSS
190.763	2	Incongruent	pII	0.723	F34HA_8219	DEFSS
193.829	4	Congruent	-	-0.099	F10FS_4426	DEFSS
198.871	3	Congruent	-	0.576	M16HS_8633	DEFSS
202.938	2	Incongruent	pCI	0.766	M5HA_5140	DEFSS
206.009	4	Incongruent	pII	0.558	F12FA_5062	DEFSS
211.05	3.5	Congruent	-	0.667	F16HS_5924	DEFSS
215.621	3	Congruent	-	0.654	M2FA_4644	DEFSS
219.693	2.5	Incongruent	pCI	0.95	M16FS_8676	DEFSS
223.264	3	Incongruent	pII	0.612	F6HA_3882	DEFSS
227.308	2	Congruent	-	1.408	F19FS_6344	DEFSS
230.371	3.5	Congruent	-	0.591	M8FA_5885	DEFSS
234.94	4	Incongruent	pCI	-0.099	F32HS_7996	DEFSS
239.981	2.5	Incongruent	pII	0.786	M19HA_9066	DEFSS
243.549	2	Congruent	-	0.74	M3FS_4775	DEFSS
246.621	4	Congruent	-	0.697	F3HA_3545	DEFSS
251.688	3.5	Incongruent	pCI	0.946	M9FA_6121	DEFSS
256.258	3	Incongruent	pII	1.016	F14FA_5638	DEFSS
260.306	2.5	Congruent	-	0.701	M6HS_5354	DEFSS
263.877	3.5	Congruent	-	0.718	F21HS_6544	DEFSS
268.446	2	Incongruent	pCI	0.799	M17FS_8783	DEFSS
271.515	2.5	Incongruent	pII	-0.099	F37HA_8965	DEFSS
275.06	4	Congruent	-	0.835	M12HA_7030	DEFSS
280.103	3	Congruent	-	0.877	F31FS_7861	DEFSS
284.149	4	Incongruent	pCI	-0.099	F3FA_3605	DEFSS
289.191	2	Incongruent	pII	0.72	M3HS_4695	DEFSS
292.261	2.5	Congruent	-	0.926	M11FA_6969	DEFSS
295.834	3.5	Congruent	-	0.961	F14HS_5590	DEFSS
300.404	3	Incongruent	pCI	1.038	M12FS_7070	DEFSS
304.476	2	Incongruent	pII	0.724	F6FS_3906	DEFSS
307.519	3.5	Congruent	-	0.622	M7HA_5500	DEFSS
312.064	3	Congruent	-	0.751	F23FA_7228	DEFSS
316.11	2.5	Incongruent	pCI	0.755	F31HA_8583	DEFSS
319.676	4	Incongruent	pII	0.842	M11HS_6885	DEFSS
324.748	4	Congruent	-	0.731	M3FA_4789	DEFSS
329.814	3	Congruent	-	1.169	F34FS_8257	DEFSS
333.88	3.5	Incongruent	pCI	0.736	M17HS_8732	DEFSS
338.438	2.5	Incongruent	pII	0.88	F7FA_4040	DEFSS
342.011	2	Congruent	-	1.087	F10HS_4372	DEFSS
345.079	2	Congruent	-	0.985	M1FS_4325	DEFSS
348.148	3	Incongruent	pCI	0.857	M6_1FA_5445	DEFSS
352.189	2.5	Incongruent	pII	0.916	F35HA_8422	DEFSS
