onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.053	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.072	0	M9FS_6104	NIMH-ChEFS
4.632	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.886	0	F13HA_5265	NIMH-ChEFS
7.71	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.719	0	M4HA_4877	NIMH-ChEFS
11.273	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.765	0	F7FS_4016	NIMH-ChEFS
15.321	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.623	0	F30HS_8495	NIMH-ChEFS
20.391	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.892	0	M4FA_4941	NIMH-ChEFS
23.961	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.857	0	F32FA_8053	NIMH-ChEFS
27.027	1	4	Incongruent	pII	HAPPY	FEAR	FEAR	1.209	0	M10HS_6767	NIMH-ChEFS
32.095	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	1.036	0	F23HA_7156	NIMH-ChEFS
36.641	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	0.679	0	F13FS_5292	NIMH-ChEFS
40.709	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.876	0	F4HS_3664	NIMH-ChEFS
45.254	1	4	Incongruent	pII	HAPPY	FEAR	FEAR	0.674	0	M20HA_9192	NIMH-ChEFS
50.32	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	0.789	0	F18FA_6243	NIMH-ChEFS
54.367	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.794	0	M18HS_8848	NIMH-ChEFS
57.936	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.976	0	M14FS_7958	NIMH-ChEFS
61.006	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.022	0	F39HA_9433	NIMH-ChEFS
64.574	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.8	0	M10_FA_6823	NIMH-ChEFS
67.644	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	1.314	0	F12HS_5000	NIMH-ChEFS
71.688	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.818	0	M17FA_8799	NIMH-ChEFS
76.232	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	0.933	0	F2FS_3470	NIMH-ChEFS
81.277	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	0.675	0	M14HA_7913	NIMH-ChEFS
85.323	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.674	0	F7HA_3985	NIMH-ChEFS
