onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.061	2.5	Congruent	-	-0.099	M9FS_6104	DEFSS
3.618	3	Congruent	-	0.791	F13HA_5265	DEFSS
7.708	3.5	Incongruent	pCI	0.771	M4HA_4877	DEFSS
12.306	2	Incongruent	pII	0.988	F7FS_4016	DEFSS
15.387	4	Congruent	-	0.787	F30HS_8495	DEFSS
20.468	4	Congruent	-	0.816	M4FA_4941	DEFSS
25.545	3.5	Incongruent	pCI	0.784	F32FA_8053	DEFSS
30.126	2	Incongruent	pII	0.658	M10HS_6767	DEFSS
33.204	2.5	Congruent	-	0.715	F23HA_7156	DEFSS
36.781	3	Congruent	-	0.588	F13FS_5292	DEFSS
40.858	3	Incongruent	pCI	0.851	F4HS_3664	DEFSS
44.935	2	Incongruent	pII	1.214	M20HA_9192	DEFSS
48.012	2.5	Congruent	-	0.837	F18FA_6243	DEFSS
51.589	4	Congruent	-	0.605	M18HS_8848	DEFSS
56.67	3.5	Incongruent	pCI	0.899	M14FS_7958	DEFSS
61.244	4	Incongruent	pII	0.895	F39HA_9433	DEFSS
66.321	3	Congruent	-	0.728	M10_FA_6823	DEFSS
70.4	3.5	Congruent	-	0.584	F12HS_5000	DEFSS
74.981	2.5	Incongruent	pCI	-0.099	M17FA_8799	DEFSS
78.528	2	Incongruent	pII	0.846	F2FS_3470	DEFSS
81.611	4	Congruent	-	0.648	M14HA_7913	DEFSS
86.693	3	Congruent	-	0.781	F7HA_3985	DEFSS
90.771	2	Incongruent	pCI	0.973	M2FS_4636	DEFSS
93.851	2.5	Incongruent	pII	0.803	F18HS_6186	DEFSS
97.429	3.5	Congruent	-	0.54	F39FA_9489	DEFSS
101.974	2	Congruent	-	0.52	M2HS_4493	DEFSS
105.051	3.5	Incongruent	pCI	1.113	F1HA_3424	DEFSS
109.632	4	Incongruent	pII	0.832	M6FA__5449	DEFSS
114.71	3	Congruent	-	0.714	M19FS_9117	DEFSS
118.787	2.5	Congruent	-	0.597	F35HS_8418	DEFSS
122.367	3.5	Incongruent	pCI	0.547	F16FS_5978	DEFSS
126.945	4	Incongruent	pII	1.059	M1FA_4336	DEFSS
132.021	2.5	Congruent	-	0.578	M9HA_6057	DEFSS
135.586	2	Congruent	-	0.748	F4FA_3712	DEFSS
138.663	3	Incongruent	pCI	1.056	M15HS_8316	DEFSS
142.738	3.5	Incongruent	pII	0.701	F21FS_6587	DEFSS
147.316	2	Congruent	-	0.603	F19HA_6311	DEFSS
150.394	4	Congruent	-	0.89	M10_4FS_6817	DEFSS
155.47	3	Incongruent	pCI	0.699	F2HS_3448	DEFSS
159.554	2.5	Incongruent	pII	0.885	F10HA_4379	DEFSS
163.135	3.5	Congruent	-	0.589	M14FA_7960	DEFSS
167.716	2	Congruent	-	0.778	F30FA_8552	DEFSS
170.794	2.5	Incongruent	pCI	0.71	M8HA_5828	DEFSS
174.374	4	Incongruent	pII	0.73	F35FS_8451	DEFSS
179.453	3	Congruent	-	0.776	M1HS_4301	DEFSS
183.53	3	Congruent	-	0.734	F37FA_9020	DEFSS
187.609	2.5	Incongruent	pCI	-0.099	M11FS_6953	DEFSS
191.153	4	Incongruent	pII	0.706	F34HA_8219	DEFSS
196.229	3.5	Congruent	-	0.59	F10FS_4426	DEFSS
200.801	2	Congruent	-	0.793	M16HS_8633	DEFSS
203.876	4	Incongruent	pCI	0.953	M5HA_5140	DEFSS
208.953	3	Incongruent	pII	0.701	F12FA_5062	DEFSS
213.03	2	Congruent	-	0.609	F16HS_5924	DEFSS
216.107	2.5	Congruent	-	0.717	M2FA_4644	DEFSS
219.684	3.5	Incongruent	pCI	0.83	M16FS_8676	DEFSS
224.263	3.5	Incongruent	pII	0.601	F6HA_3882	DEFSS
228.84	3	Congruent	-	0.674	F19FS_6344	DEFSS
232.912	2	Congruent	-	0.672	M8FA_5885	DEFSS
235.991	4	Incongruent	pCI	0.808	F32HS_7996	DEFSS
241.069	2.5	Incongruent	pII	0.75	M19HA_9066	DEFSS
244.646	4	Congruent	-	0.783	M3FS_4775	DEFSS
249.725	3	Congruent	-	0.539	F3HA_3545	DEFSS
253.799	2	Incongruent	pCI	0.825	M9FA_6121	DEFSS
256.878	3.5	Incongruent	pII	0.771	F14FA_5638	DEFSS
261.46	2.5	Congruent	-	0.604	M6HS_5354	DEFSS
265.038	2.5	Congruent	-	0.641	F21HS_6544	DEFSS
268.619	3.5	Incongruent	pCI	0.65	M17FS_8783	DEFSS
273.194	2	Incongruent	pII	0.695	F37HA_8965	DEFSS
276.266	3	Congruent	-	0.798	M12HA_7030	DEFSS
280.336	4	Congruent	-	0.703	F31FS_7861	DEFSS
285.415	3.5	Incongruent	pCI	0.865	F3FA_3605	DEFSS
