onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3	Congruent	-	1.317	M9FS_6104	DEFSS
4.14	4	Congruent	-	0.858	F13HA_5265	DEFSS
9.215	2.5	Incongruent	pCI	0.812	M4HA_4877	DEFSS
12.8	2	Incongruent	pII	0.756	F7FS_4016	DEFSS
15.849	3.5	Congruent	-	0.581	F30HS_8495	DEFSS
20.396	2	Congruent	-	0.799	M4FA_4941	DEFSS
23.444	3.5	Incongruent	pCI	0.764	F32FA_8053	DEFSS
28	3	Incongruent	pII	0.809	M10HS_6767	DEFSS
32.068	4	Congruent	-	0.908	F23HA_7156	DEFSS
37.129	2.5	Congruent	-	0.832	F13FS_5292	DEFSS
40.699	3.5	Incongruent	pCI	0.961	F4HS_3664	DEFSS
45.27	2	Incongruent	pII	1.108	M20HA_9192	DEFSS
48.312	2.5	Congruent	-	0.784	F18FA_6243	DEFSS
51.881	3	Congruent	-	0.512	M18HS_8848	DEFSS
55.951	4	Incongruent	pCI	0.909	M14FS_7958	DEFSS
61.023	3	Incongruent	pII	0.713	F39HA_9433	DEFSS
65.089	4	Congruent	-	0.674	M10_FA_6823	DEFSS
70.158	3.5	Congruent	-	0.806	F12HS_5000	DEFSS
74.728	2.5	Incongruent	pCI	1.008	M17FA_8799	DEFSS
78.298	2	Incongruent	pII	0.763	F2FS_3470	DEFSS
81.342	2	Congruent	-	0.818	M14HA_7913	DEFSS
84.403	3	Congruent	-	0.927	F7HA_3985	DEFSS
88.451	4	Incongruent	pCI	0.875	M2FS_4636	DEFSS
93.495	2.5	Incongruent	pII	0.814	F18HS_6186	DEFSS
97.062	3.5	Congruent	-	0.979	F39FA_9489	DEFSS
101.633	3	Congruent	-	0.878	M2HS_4493	DEFSS
105.702	4	Incongruent	pCI	1.087	F1HA_3424	DEFSS
110.772	2	Incongruent	pII	0.826	M6FA__5449	DEFSS
113.839	2.5	Congruent	-	0.814	M19FS_9117	DEFSS
117.382	3.5	Congruent	-	1.254	F35HS_8418	DEFSS
121.95	2	Incongruent	pCI	0.947	F16FS_5978	DEFSS
125.02	3	Incongruent	pII	1.07	M1FA_4336	DEFSS
129.088	2.5	Congruent	-	0.588	M9HA_6057	DEFSS
132.657	4	Congruent	-	0.824	F4FA_3712	DEFSS
137.723	3.5	Incongruent	pCI	0.787	M15HS_8316	DEFSS
142.295	4	Incongruent	pII	1.099	F21FS_6587	DEFSS
147.362	2	Congruent	-	1.261	F19HA_6311	DEFSS
150.429	2.5	Congruent	-	1.112	M10_4FS_6817	DEFSS
153.998	3.5	Incongruent	pCI	0.615	F2HS_3448	DEFSS
158.544	3	Incongruent	pII	0.705	F10HA_4379	DEFSS
162.59	3.5	Congruent	-	0.799	M14FA_7960	DEFSS
167.136	4	Congruent	-	0.723	F30FA_8552	DEFSS
172.206	2.5	Incongruent	pCI	0.957	M8HA_5828	DEFSS
175.773	2	Incongruent	pII	0.8	F35FS_8451	DEFSS
178.845	3	Congruent	-	0.677	M1HS_4301	DEFSS
182.915	2.5	Congruent	-	0.42	F37FA_9020	DEFSS
186.465	3.5	Incongruent	pCI	0.426	M11FS_6953	DEFSS
191.012	2	Incongruent	pII	0.67	F34HA_8219	DEFSS
194.084	4	Congruent	-	0.833	F10FS_4426	DEFSS
199.153	3	Congruent	-	0.786	M16HS_8633	DEFSS
203.197	2	Incongruent	pCI	1.054	M5HA_5140	DEFSS
206.246	4	Incongruent	pII	1.219	F12FA_5062	DEFSS
211.316	3.5	Congruent	-	0.705	F16HS_5924	DEFSS
215.886	3	Congruent	-	0.699	M2FA_4644	DEFSS
219.958	2.5	Incongruent	pCI	1.257	M16FS_8676	DEFSS
223.509	3	Incongruent	pII	0.797	F6HA_3882	DEFSS
227.565	2	Congruent	-	0.745	F19FS_6344	DEFSS
230.611	3.5	Congruent	-	0.48	M8FA_5885	DEFSS
235.179	4	Incongruent	pCI	0.696	F32HS_7996	DEFSS
240.248	2.5	Incongruent	pII	1.108	M19HA_9066	DEFSS
243.815	2	Congruent	-	0.756	M3FS_4775	DEFSS
246.885	4	Congruent	-	1.009	F3HA_3545	DEFSS
251.958	3.5	Incongruent	pCI	0.765	M9FA_6121	DEFSS
256.526	3	Incongruent	pII	0.733	F14FA_5638	DEFSS
260.571	2.5	Congruent	-	0.731	M6HS_5354	DEFSS
264.142	3.5	Congruent	-	0.973	F21HS_6544	DEFSS
268.684	2	Incongruent	pCI	0.907	M17FS_8783	DEFSS
271.752	2.5	Incongruent	pII	0.994	F37HA_8965	DEFSS
275.319	4	Congruent	-	0.871	M12HA_7030	DEFSS
280.384	3	Congruent	-	1.024	F31FS_7861	DEFSS
284.431	4	Incongruent	pCI	0.954	F3FA_3605	DEFSS
289.499	2	Incongruent	pII	1.323	M3HS_4695	DEFSS
292.541	2.5	Congruent	-	0.703	M11FA_6969	DEFSS
296.111	3.5	Congruent	-	0.726	F14HS_5590	DEFSS
300.658	3	Incongruent	pCI	0.696	M12FS_7070	DEFSS
304.727	2	Incongruent	pII	0.736	F6FS_3906	DEFSS
